Connecticut,112062,95422,810,405,15425
Maine,78883,75667,1877,531,808
Massachusetts,371433,191729,3830,3013,172861
New Hampshire,71421,58478,3341,0,9602
Rhode Island,20755,20350,405,0,0
Vermont,31309,28127,670,0,2512
New Jersey,401710,173185,5041,1097,222387
New York,544899,240317,15192,8432,280958
Pennsylvania,362265,329206,1532,1054,30473
Illinois,324669,255576,3975,8777,56341
Indiana,333646,309713,6866,1693,15374
Michigan,469517,371359,2817,1803,93538
Ohio,409329,371881,2728,2501,32219
Wisconsin,310098,269166,6417,1326,33189
Iowa,170452,142836,1711,850,25055
Kansas,128117,115380,2021,1320,9396
Minnesota,371450,342736,380,7725,20609
Missouri,229020,197630,2492,4218,24680
Nebraska,171560,102239,552,561,68208
North Dakota,64271,56304,0,0,7967
South Dakota,62385,49859,1480,2667,8379
Delaware,71513,60489,3948,0,7076
District of Columbia,54694,10637,0,0,44057
Florida,2267638,1858103,14330,14240,380965
Georgia,830953,662637,730,5096,162490
Maryland,300065,218619,1050,0,80396
North Carolina,1178515,946328,7910,0,224277
South Carolina,667572,583069,1085,3284,80134
Virginia,478450,430661,3241,5204,39344
West Virginia,37330,36196,216,268,650
Alabama,226197,211736,1280,1005,12176
Kentucky,161921,140915,2320,5037,13649
Mississippi,114513,112696,185,561,1071
Tennessee,623780,553481,5902,6025,58372
Arkansas,139021,119826,12024,6000,1171
Louisiana,224529,215024,3009,1175,5321
Oklahoma,174975,171005,2410,680,880
Texas,2421316,2200283,17313,9260,194460
Arizona,609454,597778,2356,1070,8250
Colorado,769106,610945,1018,1050,156093
Idaho,187982,181212,324,630,5816
Montana,76002,57758,5066,3405,9773
Nevada,306845,263927,1182,4405,37331
New Mexico,70994,55921,0,252,14821
Utah,509334,397330,3037,5256,103711
Wyoming,33305,31948,368,989,0
Alaska,30401,26469,534,521,2877
California,1807040,1272117,35013,25523,474387
Hawaii,91772,52183,3089,0,36500
Oregon,365077,241146,6495,500,116936
Washington,834241,577398,12854,11205,232784
