Connecticut,571,256,6,11,298,13
Maine,492,328,66,16,82,7
Massachusetts,1650,668,44,49,889,36
New Hampshire,341,175,2,40,124,5
Rhode Island,110,103,4,3,0,0
Vermont,182,120,4,0,58,5
New Jersey,4792,1016,64,59,3653,111
New York,20347,1102,106,174,18965,355
Pennsylvania,2620,1369,58,194,999,47
Illinois,2344,1135,34,23,1152,28
Indiana,1743,1309,116,0,318,25
Michigan,2571,1516,10,18,1027,54
Ohio,1515,1310,10,15,180,18
Wisconsin,1633,1002,42,12,577,44
Iowa,1134,774,4,8,348,15
Kansas,699,605,10,36,48,5
Minnesota,2343,1558,0,4,781,30
Missouri,1870,1241,70,24,535,20
Nebraska,775,506,14,0,255,8
North Dakota,863,447,8,4,404,15
South Dakota,337,244,38,3,52,7
Delaware,440,357,4,9,70,8
District of Columbia,789,49,26,0,714,7
Florida,9992,6617,22,177,3176,118
Georgia,4868,3148,6,45,1669,36
Maryland,1981,1226,10,31,714,47
North Carolina,4658,3349,28,36,1245,49
South Carolina,2530,2244,4,11,271,12
Virginia,3249,2067,12,42,1128,58
West Virginia,353,226,2,4,121,6
Alabama,1280,984,2,14,280,24
Kentucky,1033,668,22,18,325,41
Mississippi,657,602,4,18,33,5
Tennessee,2728,2181,60,120,367,14
Arkansas,851,552,26,36,237,9
Louisiana,1317,1204,28,8,77,4
Oklahoma,923,887,12,8,16,3
Texas,17580,10060,234,78,7208,323
Arizona,3115,2245,18,8,844,24
Colorado,3251,2119,60,18,1054,19
Idaho,848,717,10,19,102,6
Montana,316,227,30,4,55,4
Nevada,1464,1093,6,0,365,16
New Mexico,445,427,2,11,5,1
Utah,2727,1274,12,57,1384,24
Wyoming,207,168,2,23,14,1
Alaska,160,127,8,3,22,2
California,11503,5141,138,398,5826,169
Hawaii,379,236,8,3,132,19
Oregon,1765,1076,44,0,645,27
Washington,3749,1912,68,82,1687,37
