Connecticut,112310,72421,1943,2618,35328
Maine,72737,70815,395,0,1527
Massachusetts,288569,199078,4225,6910,78356
New Hampshire,87985,81150,545,0,6290
Rhode Island,25580,23780,0,1800,0
Vermont,72678,55927,270,400,16081
New Jersey,326254,181903,8711,4007,131633
New York,630232,413597,12810,9475,194350
Pennsylvania,391231,333830,8873,4259,44269
Illinois,466173,277338,3376,15014,170445
Indiana,348784,326831,5373,1480,15100
Michigan,464709,377803,1504,4856,80546
Ohio,413231,347484,482,3119,62146
Wisconsin,365139,295485,11271,918,57465
Iowa,220292,200828,2003,1660,15801
Kansas,181116,111965,2969,446,65736
Minnesota,488214,363619,3430,1429,119736
Missouri,282576,229894,8669,8720,35293
Nebraska,139481,118334,6678,673,13796
North Dakota,68778,45139,2546,0,21093
South Dakota,105369,62265,487,990,41627
Delaware,64547,57303,1794,525,4925
District of Columbia,36492,6582,216,0,29694
Florida,1754937,1479069,9776,10323,255769
Georgia,713882,649802,800,185,63095
Maryland,351261,213245,151,0,137865
North Carolina,986165,816753,1971,1887,165554
South Carolina,580470,528302,135,187,51846
Virginia,453314,381741,1171,8338,62064
West Virginia,38369,36979,216,201,973
Alabama,242070,195850,832,697,44691
Kentucky,179755,162234,3244,7534,6743
Mississippi,96739,93920,400,1201,1218
Tennessee,585238,452039,5899,5950,121350
Arkansas,161805,140772,1100,6766,13167
Louisiana,230109,221663,2935,1240,4271
Oklahoma,161457,155697,1337,0,4423
Texas,2315480,2010002,16685,7510,281283
Arizona,694296,563553,3370,2001,125372
Colorado,743537,607329,3649,9451,123108
Idaho,225089,186257,867,3807,34158
Montana,69809,51671,2070,3431,12637
Nevada,210014,197216,730,0,12068
New Mexico,75425,73918,0,157,1350
Utah,450586,384635,1859,10504,53588
Wyoming,48882,41066,3416,0,4400
Alaska,31751,27254,1111,1173,2213
California,2127252,1389231,41328,70773,625920
Hawaii,176684,89643,2623,0,84418
Oregon,332353,201509,6199,1709,122936
Washington,781118,547420,13363,9088,211247
