Connecticut,117137,73797,1094,1776,40470
Maine,110393,103481,1542,250,5120
Massachusetts,280176,182131,10639,4210,83196
New Hampshire,71492,63302,1642,884,5664
Rhode Island,28296,25512,2340,444,0
Vermont,26798,22295,1106,350,3047
New Jersey,316979,209580,13195,4798,89406
New York,628719,283100,18003,9069,318547
Pennsylvania,420198,319610,9367,25013,66208
Illinois,359894,226519,6716,16445,110214
Indiana,429227,394337,2544,2729,29617
Michigan,443415,361518,3945,2590,75362
Ohio,442447,390936,6801,1804,42906
Wisconsin,369119,287257,11712,1362,68788
Iowa,209008,176164,8749,520,23575
Kansas,149200,134518,4219,4523,5940
Minnesota,519853,415685,8441,4564,91163
Missouri,258162,218113,10573,1851,27625
Nebraska,84038,78568,524,0,4946
North Dakota,57904,44632,285,568,12419
South Dakota,81754,71773,1062,619,8300
Delaware,81793,74867,1375,1427,4124
District of Columbia,113033,2137,671,0,110225
Florida,2908192,2430675,31761,38714,407042
Georgia,879836,806196,12333,5299,56008
Maryland,275018,237690,3300,1000,33028
North Carolina,1081512,944013,3842,2964,130693
South Carolina,648896,628538,1762,238,18358
Virginia,513825,412830,1569,2920,96506
West Virginia,50740,39359,1020,4800,5561
Alabama,283009,255046,1090,472,26401
Kentucky,226171,171690,13431,1519,39531
Mississippi,124275,122179,598,401,1097
Tennessee,701225,561226,1031,4158,134810
Arkansas,181944,154774,1910,530,24730
Louisiana,288479,274025,2211,733,11510
Oklahoma,218994,208403,3514,305,6772
Texas,3097780,2369153,17073,22721,688833
Arizona,1001823,818210,11735,4217,167661
Colorado,1010723,878966,3406,9471,118880
Idaho,294798,230330,1472,9290,53706
Montana,67885,54199,3073,5794,4819
Nevada,422095,383189,1012,5168,32726
New Mexico,100391,89751,0,0,10640
Utah,540001,447733,1359,6090,84819
Wyoming,46239,43338,1574,649,678
Alaska,47934,37812,1572,1809,6741
California,2544871,1514318,41937,23018,965598
Hawaii,91327,91327,0,0,0
Oregon,339353,249620,13065,1363,75305
Washington,910568,645438,22418,22834,219878
