Connecticut,245,183,8,7,47,6
Maine,316,280,4,3,29,3
Massachusetts,1110,590,32,46,442,24
New Hampshire,381,224,10,21,126,6
Rhode Island,96,81,6,3,6,1
Vermont,126,105,2,0,19,3
New Jersey,1847,856,78,28,885,57
New York,2773,774,70,76,1853,74
Pennsylvania,1881,1288,36,68,489,22
Illinois,1327,788,28,94,417,20
Indiana,1442,1155,52,20,215,18
Michigan,1814,1217,82,28,487,22
Ohio,1704,1303,20,51,330,23
Wisconsin,1197,839,90,22,246,13
Iowa,1448,671,46,21,710,9
Kansas,522,439,28,7,48,3
Minnesota,2361,961,64,87,1249,34
Missouri,1786,928,106,107,645,10
Nebraska,573,394,6,0,173,5
North Dakota,291,132,2,3,154,6
South Dakota,347,228,2,4,113,10
Delaware,473,401,20,10,42,4
District of Columbia,21,21,0,0,0,0
Florida,8240,5245,58,74,2863,92
Georgia,3540,2587,0,24,929,15
Maryland,1004,821,2,0,181,12
North Carolina,4441,3078,18,0,1345,68
South Carolina,2452,1905,8,0,539,26
Virginia,2210,1403,0,41,766,35
West Virginia,206,155,4,3,44,5
Alabama,927,758,16,7,146,7
Kentucky,1160,645,32,23,460,26
Mississippi,619,538,20,3,58,7
Tennessee,2230,1878,0,45,307,16
Arkansas,513,466,32,0,15,2
Louisiana,1037,957,20,3,57,4
Oklahoma,670,633,28,4,5,1
Texas,12680,7671,226,202,4581,134
Arizona,2958,1791,8,8,1151,60
Colorado,3644,1649,8,4,1983,66
Idaho,897,700,2,64,131,14
Montana,227,170,8,4,45,3
Nevada,932,819,2,0,111,9
New Mexico,575,325,0,7,243,28
Utah,2468,1340,2,38,1088,44
Wyoming,129,111,2,11,5,1
Alaska,99,72,8,3,16,2
California,7830,3803,126,139,3762,156
Hawaii,322,174,4,24,120,15
Oregon,1514,820,32,4,658,34
Washington,3649,1515,50,60,2024,65
