Connecticut,398,218,14,4,162,7
Maine,315,260,6,11,38,3
Massachusetts,2009,746,38,12,1213,40
New Hampshire,239,170,4,7,58,5
Rhode Island,105,103,2,0,0,0
Vermont,240,110,6,3,121,6
New Jersey,1685,729,84,16,856,51
New York,3310,857,106,64,2283,85
Pennsylvania,2519,1386,38,34,1061,39
Illinois,1667,958,18,98,593,37
Indiana,1478,1426,18,11,23,4
Michigan,2167,1562,56,23,526,45
Ohio,1757,1462,30,76,189,15
Wisconsin,1508,1020,72,13,403,28
Iowa,1378,890,8,9,471,15
Kansas,612,497,36,10,69,7
Minnesota,2441,1260,22,68,1091,18
Missouri,1404,1063,62,66,213,15
Nebraska,837,598,8,6,225,8
North Dakota,138,138,0,0,0,0
South Dakota,466,306,10,38,112,10
Delaware,626,497,22,7,100,12
District of Columbia,277,61,10,0,206,7
Florida,9590,7840,112,61,1577,51
Georgia,5152,4008,10,8,1126,47
Maryland,1710,1259,4,0,447,9
North Carolina,6641,4711,10,0,1920,91
South Carolina,2975,2748,8,0,219,10
Virginia,3072,2226,14,32,800,25
West Virginia,302,187,28,4,83,12
Alabama,1393,1232,30,11,120,7
Kentucky,1051,852,28,37,134,9
Mississippi,667,632,4,4,27,4
Tennessee,3919,2738,18,233,930,42
Arkansas,785,660,76,20,29,3
Louisiana,1483,1367,58,3,55,3
Oklahoma,982,965,14,3,0,0
Texas,16550,11873,220,71,4386,124
Arizona,3595,2627,12,28,928,41
Colorado,3471,2193,6,23,1249,22
Idaho,1027,860,4,45,118,10
Montana,511,240,24,138,109,8
Nevada,1437,1199,0,34,204,12
New Mexico,396,373,2,0,21,2
Utah,2554,1671,6,42,835,40
Wyoming,160,141,4,7,8,1
Alaska,105,88,0,3,14,2
California,10161,5005,120,118,4918,181
Hawaii,303,257,6,0,40,5
Oregon,1541,960,34,0,547,19
Washington,3390,1859,54,72,1405,43
