Connecticut,75287,61097,736,400,13054
Maine,50419,46766,1154,0,2499
Massachusetts,305462,189599,3783,12287,99793
New Hampshire,51033,48702,998,658,675
Rhode Island,20850,17600,899,427,1924
Vermont,23439,16407,616,1031,5385
New Jersey,282770,163888,8204,2553,108125
New York,614658,205803,9596,7716,391543
Pennsylvania,403431,306716,5497,4539,86679
Illinois,466316,260494,5380,13660,186782
Indiana,510248,405839,8648,2730,93031
Michigan,368209,307654,3647,1980,54928
Ohio,414042,357221,4079,3973,48769
Wisconsin,306611,232861,7871,769,65110
Iowa,210047,189041,944,305,19757
Kansas,163489,137377,4580,2361,19171
Minnesota,395225,249040,500,4446,141239
Missouri,288040,235455,6699,3914,41972
Nebraska,114709,101866,1675,259,10909
North Dakota,27779,26482,364,0,933
South Dakota,65951,47776,3390,627,14158
Delaware,65857,58837,1593,3063,2364
District of Columbia,39906,2312,0,0,37594
Florida,2494961,2028396,21045,31902,413618
Georgia,1106221,888642,592,2678,214309
Maryland,403300,228664,1923,0,172713
North Carolina,1118016,1005193,1638,0,111185
South Carolina,777204,732453,475,146,44130
Virginia,651169,505158,971,1479,143561
West Virginia,41168,33825,146,201,6996
Alabama,237700,222900,396,4808,9596
Kentucky,201570,169788,1542,2493,27747
Mississippi,106620,102517,1375,376,2352
Tennessee,586696,543382,3037,4241,36036
Arkansas,209070,170479,5075,3327,30189
Louisiana,279404,264871,2503,1123,10907
Oklahoma,191222,183932,6660,630,0
Texas,2890421,2405985,15449,14820,454167
Arizona,734410,677885,6383,4168,45974
Colorado,1223610,785920,8128,8243,421319
Idaho,264291,224785,1059,2502,35945
Montana,60905,52639,1861,2422,3983
Nevada,343387,322358,1178,723,19128
New Mexico,111181,97623,79,0,13479
Utah,525190,414804,2028,6011,102347
Wyoming,75494,73530,208,716,1040
Alaska,38522,33444,1380,694,3004
California,2764380,1720584,31384,51573,960839
Hawaii,133229,99106,1769,0,32354
Oregon,316627,223622,6241,715,86049
Washington,1017774,658834,18422,17408,323110
