Connecticut,88777,73183,2258,2204,11132
Maine,100320,88889,349,0,11082
Massachusetts,269953,184799,6528,4464,74162
New Hampshire,48628,45497,290,1156,1685
Rhode Island,17935,17182,753,0,0
Vermont,28358,26804,278,0,1276
New Jersey,413442,194174,6875,15553,196840
New York,525094,300055,19366,10438,195235
Pennsylvania,328740,267246,3661,11339,46494
Illinois,404349,224548,13268,10186,156347
Indiana,319276,298376,2282,0,18618
Michigan,368358,325993,1186,560,40619
Ohio,330748,292646,850,2783,34469
Wisconsin,279042,231984,6619,1108,39331
Iowa,226390,189051,2380,638,34321
Kansas,142500,111928,4394,731,25447
Minnesota,393390,267198,5678,1788,118726
Missouri,253929,220095,1803,6043,25988
Nebraska,134579,115491,1732,800,16556
North Dakota,35724,33616,633,0,1475
South Dakota,64530,48059,223,328,15920
Delaware,64158,56244,2595,561,4758
District of Columbia,94616,3700,217,0,90699
Florida,1850973,1646356,7277,8280,189060
Georgia,651240,609660,0,763,40817
Maryland,236190,214680,1300,0,20210
North Carolina,939938,780639,7140,0,152159
South Carolina,568571,537054,1903,187,29427
Virginia,477908,369575,10500,1436,96397
West Virginia,29002,27532,616,268,586
Alabama,211451,197286,929,1251,11985
Kentucky,162400,129418,3348,1472,28162
Mississippi,91495,90190,200,148,957
Tennessee,477692,441788,1480,5199,29225
Arkansas,129261,103709,3296,1803,20453
Louisiana,361924,195987,3811,845,161281
Oklahoma,151357,141554,3340,0,6463
Texas,2503692,1924657,11591,13994,553450
Arizona,626003,537642,5080,656,82625
Colorado,792209,548083,778,2973,240375
Idaho,220320,200642,2182,0,17496
Montana,48312,39069,450,2280,6513
Nevada,276953,188460,3817,0,84676
New Mexico,61440,60646,0,0,794
Utah,416189,332373,926,22603,60287
Wyoming,35032,26482,208,442,7900
Alaska,30450,23682,1321,1042,4405
California,1944392,1293688,31523,36587,582594
Hawaii,85845,62683,1768,0,21394
Oregon,355815,200132,4660,2050,148973
Washington,823783,472482,15481,11612,324208
