Connecticut,68261,37109,640,420,30092
Maine,46807,45089,199,600,919
Massachusetts,192049,122815,6036,3866,59332
New Hampshire,23493,16843,3138,302,3210
Rhode Island,10445,10445,0,0,0
Vermont,9203,8396,0,300,507
New Jersey,465651,158701,11865,4997,290088
New York,306174,168516,8273,7367,122018
Pennsylvania,279616,201216,3544,14996,59860
Illinois,198670,142911,579,7529,47651
Indiana,249448,222535,1296,1142,24475
Michigan,276271,219401,10565,610,45695
Ohio,258762,251081,805,959,5917
Wisconsin,169683,140885,5263,305,23230
Iowa,89747,77758,710,0,11279
Kansas,104093,90098,510,443,13042
Minnesota,231617,193042,0,687,37888
Missouri,174268,158658,614,824,14172
Nebraska,72750,61006,330,0,11414
North Dakota,23233,12537,253,0,10443
South Dakota,63868,23294,0,0,40574
Delaware,54264,45373,1144,1665,6082
District of Columbia,6076,5416,660,0,0
Florida,2072320,1436265,7572,10660,617823
Georgia,797902,600165,150,182,197405
Maryland,227363,159741,0,0,67622
North Carolina,756489,679686,1231,958,74614
South Carolina,443112,428846,589,240,13437
Virginia,308990,296539,501,866,11084
West Virginia,21472,20089,200,770,413
Alabama,197390,179740,2236,12437,2977
Kentucky,110965,96828,1518,1058,11561
Mississippi,92643,87901,285,401,4056
Tennessee,460740,402482,265,3528,54465
Arkansas,132098,107651,7244,1160,16043
Louisiana,211811,204292,1210,1574,4735
Oklahoma,186848,159334,2608,328,24578
Texas,2201162,1854916,15609,7308,323329
Arizona,550183,488908,3771,6237,51267
Colorado,573033,468096,1908,3146,99883
Idaho,135825,114165,1757,1931,17972
Montana,38104,35275,2397,244,188
Nevada,245619,178776,246,634,65963
New Mexico,78693,63922,0,0,14771
Utah,321972,285481,605,1223,34663
Wyoming,37225,36932,293,0,0
Alaska,25826,22108,596,592,2530
California,1905345,992196,28408,19033,865708
Hawaii,91635,71295,5164,0,15176
Oregon,283823,238946,4891,13943,26043
Washington,529535,446261,9519,8362,65393
