12,December,1981,0,18392.0,148755.0,0,7257.0,53845.0,0,0,0,0,0,0,11135.0,5280.0,5081.0,60.5,74.4,56.3,94910.0,50716.0,36924.0,63.8,79.0,51.8,9294.0,4433.0,4406.0,50.5,62.5,48.8,87956.0,47324.0,34698.0,59.1,73.7,48.7,1841.0,846.0,676.0,16.5,16.0,13.3,6954.0,3392.0,2226.0,7.3,6.7,6.0
1,January,1982,0,18423.0,148842.0,0,7398.0,54418.0,0,0,0,0,0,0,11024.0,5253.0,5052.0,59.8,73.9,55.8,94424.0,50637.0,36744.0,63.4,78.8,51.5,9117.0,4322.0,4380.0,49.5,60.8,48.4,86378.0,46604.0,34242.0,58.0,72.5,48.0,1907.0,931.0,672.0,17.3,17.7,13.3,8046.0,4033.0,2502.0,8.5,8.0,6.8
2,February,1982,0,18450.0,148855.0,0,7413.0,54239.0,0,0,0,0,0,0,11036.0,5278.0,5019.0,59.8,74.1,55.4,94616.0,50692.0,36984.0,63.6,78.8,51.8,9060.0,4343.0,4308.0,49.1,61.0,47.5,86492.0,46624.0,34461.0,58.1,72.5,48.3,1977.0,935.0,711.0,17.9,17.7,14.2,8124.0,4068.0,2523.0,8.6,8.0,6.8
3,March,1982,0,18480.0,149132.0,0,7395.0,54032.0,0,0,0,0,0,0,11085.0,5296.0,5060.0,60.0,74.2,55.7,95101.0,50937.0,37218.0,63.8,79.1,52.1,9062.0,4379.0,4294.0,49.0,61.4,47.3,87088.0,46830.0,34716.0,58.4,72.7,48.6,2022.0,918.0,766.0,18.2,17.3,15.1,8013.0,4106.0,2502.0,8.4,8.1,6.7
4,April,1982,0,18511.0,149249.0,0,7524.0,53997.0,0,0,0,0,0,0,10986.0,5310.0,5020.0,59.4,74.3,55.2,95252.0,50933.0,37164.0,63.8,78.9,51.9,9031.0,4418.0,4263.0,48.8,61.8,46.8,87509.0,47109.0,34696.0,58.6,73.0,48.5,1955.0,894.0,756.0,17.8,16.8,15.1,7743.0,3824.0,2469.0,8.1,7.5,6.6
5,May,1982,0,18542.0,149250.0,0,7368.0,53236.0,0,0,0,0,0,0,11174.0,5328.0,5074.0,60.3,74.4,55.6,96014.0,51221.0,37337.0,64.3,79.4,52.2,9167.0,4448.0,4321.0,49.4,62.1,47.4,88348.0,47583.0,34786.0,59.2,73.7,48.6,2007.0,881.0,753.0,18.0,16.5,14.8,7666.0,3639.0,2551.0,8.0,7.1,6.8
6,June,1982,0,18570.0,149429.0,0,7099.0,52061.0,0,0,0,0,0,0,11471.0,5383.0,5142.0,61.8,75.0,56.3,97367.0,51614.0,37133.0,65.2,79.8,51.8,9211.0,4474.0,4334.0,49.6,62.3,47.4,89068.0,47773.0,34490.0,59.6,73.9,48.1,2260.0,910.0,807.0,19.7,16.9,15.7,8299.0,3841.0,2643.0,8.5,7.4,7.1
7,July,1982,0,18600.0,149569.0,0,6839.0,51596.0,0,0,0,0,0,0,11762.0,5421.0,5168.0,63.2,75.4,56.4,97973.0,51720.0,37148.0,65.5,79.9,51.8,9447.0,4481.0,4332.0,50.8,62.3,47.3,89595.0,47870.0,34331.0,59.9,73.9,47.8,2315.0,939.0,836.0,19.7,17.3,16.2,8378.0,3851.0,2816.0,8.6,7.4,7.6
8,August,1982,0,18626.0,149536.0,0,6988.0,52175.0,0,0,0,0,0,0,11639.0,5383.0,5210.0,62.5,74.7,56.8,97361.0,51566.0,37241.0,65.1,79.6,51.9,9441.0,4472.0,4376.0,50.7,62.1,47.7,89189.0,47768.0,34367.0,59.6,73.8,47.9,2197.0,911.0,834.0,18.9,16.9,16.0,8172.0,3799.0,2874.0,8.4,7.4,7.7
9,September,1982,0,18659.0,149652.0,0,7225.0,53306.0,0,0,0,0,0,0,11433.0,5388.0,5255.0,61.3,74.6,57.2,96346.0,51315.0,37904.0,64.4,79.2,52.7,9199.0,4416.0,4400.0,49.3,61.1,47.9,88175.0,47493.0,35035.0,58.9,73.3,48.7,2235.0,972.0,855.0,19.5,18.0,16.3,8171.0,3822.0,2869.0,8.5,7.4,7.6
10,October,1982,0,18692.0,149838.0,0,7230.0,53359.0,0,0,0,0,0,0,11462.0,5428.0,5274.0,61.3,75.0,57.2,96479.0,51302.0,38013.0,64.4,79.1,52.8,9182.0,4414.0,4389.0,49.1,61.0,47.6,88145.0,47359.0,35122.0,58.8,73.0,48.8,2280.0,1014.0,885.0,19.9,18.7,16.8,8334.0,3943.0,2890.0,8.6,7.7,7.6
11,November,1982,0,18723.0,149887.0,0,7277.0,53294.0,0,0,0,0,0,0,11447.0,5476.0,5188.0,61.1,75.4,56.2,96593.0,51247.0,38208.0,64.4,78.9,53.0,9210.0,4462.0,4365.0,49.2,61.5,47.3,87672.0,46899.0,35194.0,58.5,72.2,48.8,2237.0,1014.0,823.0,19.5,18.5,15.9,8921.0,4349.0,3014.0,9.2,8.5,7.9
12,December,1982,0,18740.0,150056.0,0,7289.0,53862.0,0,0,0,0,0,0,11452.0,5467.0,5214.0,61.1,75.4,56.5,96194.0,51214.0,38004.0,64.1,78.7,52.7,9136.0,4340.0,4398.0,48.8,59.8,47.7,87172.0,46590.0,35078.0,58.1,71.6,48.6,2316.0,1126.0,816.0,20.2,20.6,15.6,9022.0,4624.0,2926.0,9.4,9.0,7.7
1,January,1983,0,18768.0,150129.0,0,7371.0,54597.0,0,0,0,0,0,0,11397.0,5456.0,5248.0,60.7,75.0,56.8,95533.0,51052.0,37763.0,63.6,78.4,52.3,8973.0,4275.0,4325.0,47.8,58.8,46.8,85760.0,45910.0,34625.0,57.1,70.5,48.0,2424.0,1181.0,923.0,21.3,21.6,17.6,9772.0,5142.0,3138.0,10.2,10.1,8.3
2,February,1983,0,18796.0,150187.0,0,7430.0,54819.0,0,0,0,0,0,0,11366.0,5420.0,5290.0,60.5,74.4,57.1,95368.0,51138.0,37687.0,63.5,78.5,52.2,9076.0,4317.0,4410.0,48.3,59.2,47.6,85619.0,45842.0,34695.0,57.0,70.3,48.1,2290.0,1103.0,880.0,20.1,20.4,16.6,9749.0,5296.0,2991.0,10.2,10.4,7.9
3,March,1983,0,18823.0,150382.0,0,7407.0,54783.0,0,0,0,0,0,0,11416.0,5440.0,5315.0,60.6,74.5,57.3,95599.0,51298.0,37672.0,63.6,78.5,52.1,9102.0,4359.0,4369.0,48.4,59.7,47.1,86385.0,46320.0,34931.0,57.4,70.9,48.3,2314.0,1081.0,946.0,20.3,19.9,17.8,9214.0,4977.0,2742.0,9.6,9.7,7.3
4,April,1983,0,18851.0,150518.0,0,7439.0,54886.0,0,0,0,0,0,0,11412.0,5505.0,5217.0,60.5,75.2,56.1,95631.0,51290.0,37690.0,63.5,78.4,52.1,9108.0,4397.0,4350.0,48.3,60.1,46.8,87216.0,46767.0,35147.0,57.9,71.5,48.6,2304.0,1107.0,867.0,20.2,20.1,16.6,8415.0,4524.0,2543.0,8.8,8.8,6.7
5,May,1983,0,18880.0,150671.0,0,7354.0,54661.0,0,0,0,0,0,0,11526.0,5496.0,5281.0,61.0,74.9,56.7,96010.0,51531.0,37671.0,63.7,78.6,52.0,9234.0,4436.0,4400.0,48.9,60.5,47.3,87814.0,47291.0,35066.0,58.3,72.2,48.4,2292.0,1060.0,881.0,19.9,19.3,16.7,8195.0,4240.0,2605.0,8.5,8.2,6.9
6,June,1983,0,18911.0,150810.0,0,6923.0,52322.0,0,0,0,0,0,0,11988.0,5614.0,5284.0,63.4,76.4,56.6,98488.0,52202.0,37741.0,65.3,79.5,52.0,9389.0,4558.0,4353.0,49.6,62.0,46.7,89890.0,48235.0,34934.0,59.6,73.5,48.2,2599.0,1055.0,931.0,21.7,18.8,17.6,8598.0,3967.0,2806.0,8.7,7.6,7.4
7,July,1983,0,18942.0,150959.0,0,6756.0,52048.0,0,0,0,0,0,0,12186.0,5661.0,5331.0,64.3,76.8,57.0,98911.0,52367.0,37646.0,65.5,79.7,51.8,9717.0,4614.0,4450.0,51.3,62.6,47.6,91012.0,48654.0,35026.0,60.3,74.1,48.2,2469.0,1046.0,881.0,20.3,18.5,16.5,7899.0,3713.0,2620.0,8.0,7.1,7.0
8,August,1983,0,18966.0,151003.0,0,6969.0,52353.0,0,0,0,0,0,0,11997.0,5609.0,5347.0,63.3,76.0,57.1,98649.0,52248.0,38022.0,65.3,79.5,52.3,9633.0,4620.0,4443.0,50.8,62.6,47.4,90908.0,48610.0,35305.0,60.2,74.0,48.5,2364.0,989.0,905.0,19.7,17.6,16.9,7742.0,3637.0,2717.0,7.8,7.0,7.1
9,September,1983,0,18994.0,151021.0,0,7241.0,53536.0,0,0,0,0,0,0,11754.0,5565.0,5436.0,61.9,75.2,57.9,97485.0,51829.0,38816.0,64.6,78.9,53.3,9553.0,4677.0,4541.0,50.3,63.2,48.4,90158.0,48343.0,36203.0,59.7,73.6,49.7,2201.0,888.0,895.0,18.7,16.0,16.5,7327.0,3486.0,2612.0,7.5,6.7,6.7
10,October,1983,0,19026.0,151175.0,0,7444.0,53649.0,0,0,0,0,0,0,11582.0,5515.0,5356.0,60.9,74.4,57.0,97526.0,51867.0,38933.0,64.5,78.8,53.4,9502.0,4668.0,4487.0,49.9,62.9,47.7,90532.0,48534.0,36484.0,59.9,73.8,50.0,2080.0,847.0,868.0,18.0,15.4,16.2,6994.0,3333.0,2450.0,7.2,6.4,6.3
11,November,1983,0,19057.0,151324.0,0,7477.0,53619.0,0,0,0,0,0,0,11580.0,5566.0,5271.0,60.8,74.9,55.9,97705.0,51919.0,39033.0,64.6,78.8,53.5,9629.0,4743.0,4502.0,50.5,63.8,47.8,90793.0,48527.0,36700.0,60.0,73.6,50.3,1950.0,823.0,769.0,16.8,14.8,14.6,6912.0,3391.0,2332.0,7.1,6.5,6.0
12,December,1983,0,19086.0,151484.0,0,7525.0,54131.0,0,0,0,0,0,0,11561.0,5544.0,5294.0,60.6,74.4,56.1,97352.0,51854.0,38754.0,64.3,78.6,53.0,9589.0,4706.0,4507.0,50.2,63.2,47.7,90628.0,48387.0,36593.0,59.8,73.3,50.1,1973.0,838.0,787.0,17.1,15.1,14.9,6724.0,3468.0,2162.0,6.9,6.7,5.6
1,January,1984,0,19196.0,151939.0,0,7717.0,55172.0,0,0,0,0,0,0,11478.0,5569.0,5261.0,59.8,74.1,55.4,96767.0,51939.0,38418.0,63.7,78.3,52.4,9513.0,4669.0,4499.0,49.6,62.1,47.4,89268.0,48034.0,35963.0,58.8,72.4,49.1,1965.0,900.0,761.0,17.1,16.2,14.5,7499.0,3904.0,2455.0,7.7,7.5,6.4
2,February,1984,0,19222.0,152079.0,0,7567.0,55108.0,0,0,0,0,0,0,11655.0,5630.0,5356.0,60.6,74.8,56.3,96971.0,51916.0,38678.0,63.8,78.2,52.7,9752.0,4770.0,4598.0,50.7,63.4,48.4,89724.0,48166.0,36356.0,59.0,72.5,49.6,1904.0,860.0,758.0,16.3,15.3,14.2,7248.0,3750.0,2322.0,7.5,7.2,6.0
3,March,1984,0,19248.0,152285.0,0,7556.0,54771.0,0,0,0,0,0,0,11692.0,5619.0,5413.0,60.7,74.5,56.8,97514.0,52126.0,38884.0,64.0,78.4,52.9,9741.0,4722.0,4657.0,50.6,62.6,48.9,90619.0,48652.0,36643.0,59.5,73.1,49.9,1951.0,897.0,756.0,16.7,16.0,14.0,6895.0,3474.0,2241.0,7.1,6.7,5.8
4,April,1984,0,19274.0,152178.0,0,7581.0,54553.0,0,0,0,0,0,0,11694.0,5582.0,5396.0,60.7,73.9,56.5,97625.0,52153.0,38934.0,64.2,78.4,53.0,9778.0,4684.0,4685.0,50.7,62.0,49.1,91244.0,48984.0,36761.0,60.0,73.7,50.0,1916.0,898.0,711.0,16.4,16.1,13.2,6381.0,3169.0,2173.0,6.5,6.1,5.6
5,May,1984,0,19302.0,152229.0,0,7406.0,53825.0,0,0,0,0,0,0,11896.0,5666.0,5504.0,61.6,74.8,57.6,98404.0,52339.0,39306.0,64.6,78.6,53.5,10060.0,4872.0,4769.0,52.1,64.3,49.9,92287.0,49489.0,37113.0,60.6,74.4,50.5,1835.0,795.0,734.0,15.4,14.0,13.3,6117.0,2850.0,2193.0,6.2,5.4,5.6
6,June,1984,0,19330.0,152295.0,0,7100.0,52205.0,0,0,0,0,0,0,12230.0,5703.0,5485.0,63.3,75.1,57.3,100090.0,52990.0,38847.0,65.7,79.5,52.8,10222.0,4864.0,4779.0,52.9,64.1,49.9,93772.0,50291.0,36672.0,61.6,75.5,49.9,2009.0,839.0,706.0,16.4,14.7,12.9,6319.0,2700.0,2175.0,6.3,5.1,5.6
7,July,1984,0,19360.0,152286.0,0,6824.0,51798.0,0,0,0,0,0,0,12536.0,5769.0,5539.0,64.8,75.8,57.7,100488.0,52967.0,38865.0,66.0,79.5,52.8,10334.0,4860.0,4751.0,53.4,63.9,49.5,94257.0,50311.0,36518.0,61.9,75.5,49.6,2202.0,909.0,788.0,17.6,15.8,14.2,6231.0,2656.0,2347.0,6.2,5.0,6.0
8,August,1984,0,19386.0,152402.0,0,6920.0,52986.0,0,0,0,0,0,0,12465.0,5769.0,5643.0,64.3,75.7,58.7,99416.0,52849.0,38794.0,65.2,79.3,52.7,10456.0,4976.0,4826.0,53.9,65.3,50.2,93299.0,50213.0,36343.0,61.2,75.3,49.3,2009.0,793.0,817.0,16.1,13.7,14.5,6117.0,2636.0,2451.0,6.2,5.0,6.3
9,September,1984,0,19416.0,152471.0,0,7290.0,53942.0,0,0,0,0,0,0,12126.0,5703.0,5614.0,62.4,74.7,58.3,98529.0,52624.0,39292.0,64.6,78.9,53.3,10310.0,4983.0,4888.0,53.1,65.3,50.7,92573.0,50046.0,36988.0,60.7,75.0,50.2,1816.0,719.0,726.0,15.0,12.6,12.9,5956.0,2578.0,2304.0,6.0,4.9,5.9
10,October,1984,0,19449.0,152605.0,0,7247.0,53790.0,0,0,0,0,0,0,12202.0,5746.0,5655.0,62.7,75.0,58.6,98814.0,52552.0,39738.0,64.8,78.7,53.9,10353.0,5022.0,4867.0,53.2,65.6,50.4,92925.0,50012.0,37408.0,60.9,74.9,50.7,1849.0,724.0,787.0,15.2,12.6,13.9,5889.0,2540.0,2330.0,6.0,4.8,5.9
11,November,1984,0,19481.0,152659.0,0,7247.0,53969.0,0,0,0,0,0,0,12234.0,5743.0,5698.0,62.8,74.8,58.9,98690.0,52499.0,39700.0,64.6,78.6,53.8,10479.0,5061.0,4958.0,53.8,66.0,51.3,92825.0,49781.0,37546.0,60.8,74.5,50.9,1754.0,682.0,740.0,14.3,11.9,13.0,5865.0,2718.0,2155.0,5.9,5.2,5.4
12,December,1984,0,19513.0,152734.0,0,7330.0,54136.0,0,0,0,0,0,0,12183.0,5738.0,5672.0,62.4,74.6,58.5,98598.0,52479.0,39593.0,64.6,78.5,53.6,10424.0,4977.0,4999.0,53.4,64.7,51.6,92650.0,49550.0,37569.0,60.7,74.1,50.9,1759.0,761.0,673.0,14.4,13.3,11.9,5948.0,2929.0,2024.0,6.0,5.6,5.1
1,January,1985,0,19518.0,153103.0,0,7456.0,54769.0,0,0,0,0,0,0,12062.0,5638.0,5650.0,61.8,73.6,58.4,98333.0,52332.0,39666.0,64.2,78.0,53.6,10255.0,4864.0,4932.0,52.5,63.5,50.9,91290.0,48862.0,37178.0,59.6,72.9,50.2,1807.0,774.0,718.0,15.0,13.7,12.7,7044.0,3470.0,2487.0,7.2,6.6,6.3
2,February,1985,0,19542.0,153191.0,0,7468.0,54729.0,0,0,0,0,0,0,12074.0,5680.0,5634.0,61.8,74.1,58.1,98462.0,52299.0,39826.0,64.3,77.9,53.7,10131.0,4828.0,4861.0,51.8,62.9,50.1,91748.0,48959.0,37530.0,59.9,72.9,50.6,1942.0,853.0,772.0,16.1,15.0,13.7,6713.0,3340.0,2296.0,6.8,6.4,5.8
3,March,1985,0,19569.0,153296.0,0,7449.0,54147.0,0,0,0,0,0,0,12121.0,5651.0,5684.0,61.9,73.5,58.5,99148.0,52560.0,40139.0,64.7,78.2,54.1,10276.0,4860.0,4943.0,52.5,63.2,50.9,92634.0,49395.0,37836.0,60.4,73.5,51.0,1844.0,791.0,741.0,15.2,14.0,13.0,6514.0,3165.0,2303.0,6.6,6.0,5.7
4,April,1985,0,19594.0,153388.0,0,7398.0,54364.0,0,0,0,0,0,0,12197.0,5692.0,5705.0,62.2,73.9,58.6,99023.0,52631.0,39990.0,64.6,78.3,53.9,10370.0,4888.0,4978.0,52.9,63.5,51.2,92950.0,49670.0,37799.0,60.6,73.9,50.9,1827.0,805.0,726.0,15.0,14.1,12.7,6074.0,2960.0,2191.0,6.1,5.6,5.5
5,May,1985,0,19620.0,153489.0,0,7319.0,54048.0,0,0,0,0,0,0,12301.0,5735.0,5705.0,62.7,74.4,58.5,99441.0,52824.0,39934.0,64.8,78.5,53.8,10447.0,4974.0,4944.0,53.2,64.5,50.7,93511.0,50198.0,37684.0,60.9,74.6,50.7,1854.0,761.0,762.0,15.1,13.3,13.3,5930.0,2626.0,2251.0,6.0,5.0,5.6
6,June,1985,0,19646.0,153597.0,0,7103.0,52764.0,0,0,0,0,0,0,12544.0,5771.0,5728.0,63.8,74.7,58.7,100833.0,53257.0,39772.0,65.6,79.1,53.5,10641.0,5062.0,5005.0,54.2,65.5,51.3,94261.0,50378.0,37457.0,61.4,74.8,50.4,1903.0,709.0,722.0,15.2,12.3,12.6,6573.0,2879.0,2315.0,6.5,5.4,5.8
7,July,1985,0,19675.0,153717.0,0,6877.0,52219.0,0,0,0,0,0,0,12799.0,5805.0,5699.0,65.0,75.0,58.3,101498.0,53274.0,39691.0,66.0,79.0,53.3,10747.0,5054.0,4922.0,54.6,65.3,50.3,95138.0,50557.0,37339.0,61.9,75.0,50.2,2052.0,751.0,777.0,16.0,12.9,13.6,6361.0,2717.0,2352.0,6.3,5.1,5.9
8,August,1985,0,19700.0,153819.0,0,7107.0,52953.0,0,0,0,0,0,0,12593.0,5812.0,5727.0,63.9,75.0,58.5,100866.0,53308.0,39870.0,65.6,79.0,53.5,10788.0,5144.0,4932.0,54.8,66.4,50.3,94864.0,50736.0,37410.0,61.7,75.2,50.2,1805.0,668.0,796.0,14.3,11.5,13.9,6002.0,2572.0,2460.0,6.0,4.8,6.2
9,September,1985,0,19728.0,153938.0,0,7314.0,53705.0,0,0,0,0,0,0,12414.0,5810.0,5788.0,62.9,74.9,59.0,100233.0,53102.0,40660.0,65.1,78.6,54.5,10533.0,5091.0,4970.0,53.4,65.6,50.6,94393.0,50630.0,38258.0,61.3,75.0,51.3,1880.0,719.0,818.0,15.1,12.4,14.1,5840.0,2471.0,2402.0,5.8,4.7,5.9
10,October,1985,0,19761.0,154082.0,0,7360.0,53367.0,0,0,0,0,0,0,12402.0,5791.0,5762.0,62.8,74.5,58.6,100715.0,53177.0,41024.0,65.4,78.7,55.0,10576.0,5038.0,5039.0,53.5,64.8,51.3,94885.0,50721.0,38760.0,61.6,75.0,51.9,1826.0,754.0,723.0,14.7,13.0,12.6,5830.0,2456.0,2264.0,5.8,4.6,5.5
11,November,1985,0,19790.0,154203.0,0,7366.0,53730.0,0,0,0,0,0,0,12423.0,5803.0,5805.0,62.8,74.5,58.9,100473.0,53077.0,40915.0,65.2,78.5,54.8,10564.0,5055.0,5033.0,53.4,64.9,51.1,94769.0,50459.0,38832.0,61.5,74.6,52.0,1859.0,748.0,773.0,15.0,12.9,13.3,5704.0,2618.0,2083.0,5.7,4.9,5.1
12,December,1985,0,19819.0,154327.0,0,7375.0,54237.0,0,0,0,0,0,0,12445.0,5796.0,5835.0,62.8,74.2,59.2,100090.0,52902.0,40789.0,64.9,78.1,54.6,10681.0,5044.0,5169.0,53.9,64.6,52.4,94385.0,50169.0,38795.0,61.2,74.1,51.9,1764.0,752.0,667.0,14.2,13.0,11.4,5704.0,2733.0,1994.0,5.7,5.2,4.9
1,January,1986,0,19837.0,154784.0,0,7542.0,54899.0,0,0,0,0,0,0,12296.0,5819.0,5704.0,62.0,74.3,57.8,99885.0,53214.0,40606.0,64.5,78.1,54.3,10531.0,5039.0,5038.0,53.1,64.3,51.1,93421.0,50027.0,38315.0,60.4,73.5,51.2,1765.0,779.0,666.0,14.4,13.4,11.7,6464.0,3188.0,2291.0,6.5,6.0,5.6
2,February,1986,0,19863.0,154889.0,0,7544.0,54790.0,0,0,0,0,0,0,12318.0,5789.0,5754.0,62.0,73.8,58.3,100099.0,53191.0,40648.0,64.6,78.0,54.3,10485.0,4974.0,5034.0,52.8,63.4,51.0,93144.0,49779.0,38221.0,60.1,73.0,51.0,1833.0,815.0,721.0,14.9,14.1,12.5,6954.0,3412.0,2427.0,6.9,6.4,6.0
3,March,1986,0,19889.0,155005.0,0,7410.0,54447.0,0,0,0,0,0,0,12479.0,5858.0,5787.0,62.7,74.5,58.5,100558.0,53386.0,40828.0,64.9,78.3,54.5,10643.0,5081.0,5082.0,53.5,64.6,51.4,93984.0,50108.0,38522.0,60.6,73.5,51.4,1836.0,777.0,705.0,14.7,13.3,12.2,6574.0,3278.0,2306.0,6.5,6.1,5.6
4,April,1986,0,19916.0,155122.0,0,7337.0,54594.0,0,0,0,0,0,0,12579.0,5890.0,5839.0,63.2,74.8,58.9,100528.0,53279.0,40796.0,64.8,78.1,54.4,10737.0,5098.0,5135.0,53.9,64.8,51.8,94533.0,50413.0,38682.0,60.9,73.9,51.6,1842.0,792.0,703.0,14.6,13.4,12.0,5996.0,2867.0,2114.0,6.0,5.4,5.2
5,May,1986,0,19943.0,155236.0,0,7231.0,54034.0,0,0,0,0,0,0,12713.0,5938.0,5896.0,63.7,75.3,59.4,101202.0,53497.0,41004.0,65.2,78.3,54.6,10872.0,5189.0,5146.0,54.5,65.8,51.9,95142.0,50689.0,38814.0,61.3,74.2,51.7,1840.0,749.0,750.0,14.5,12.6,12.7,6060.0,2809.0,2190.0,6.0,5.2,5.3
6,June,1986,0,19974.0,155376.0,0,6993.0,52123.0,0,0,0,0,0,0,12981.0,6007.0,5837.0,65.0,76.0,58.7,103253.0,54043.0,41195.0,66.5,79.0,54.8,10936.0,5218.0,5095.0,54.8,66.0,51.3,96823.0,51297.0,38935.0,62.3,75.0,51.8,2046.0,790.0,742.0,15.8,13.2,12.7,6430.0,2746.0,2260.0,6.2,5.1,5.5
7,July,1986,0,20002.0,155502.0,0,6960.0,51712.0,0,0,0,0,0,0,13041.0,6015.0,5829.0,65.2,76.0,58.6,103790.0,54097.0,41237.0,66.7,79.0,54.9,11074.0,5236.0,5103.0,55.4,66.1,51.3,97559.0,51358.0,38951.0,62.7,75.0,51.8,1967.0,780.0,726.0,15.1,13.0,12.4,6231.0,2739.0,2286.0,6.0,5.1,5.5
8,August,1986,0,20028.0,155604.0,0,7260.0,52389.0,0,0,0,0,0,0,12767.0,5923.0,5849.0,63.7,74.7,58.7,103214.0,53996.0,41320.0,66.3,78.8,54.9,10878.0,5166.0,5067.0,54.3,65.2,50.8,97410.0,51531.0,38984.0,62.6,75.2,51.8,1889.0,756.0,782.0,14.8,12.8,13.4,5805.0,2466.0,2336.0,5.6,4.6,5.7
9,September,1986,0,20056.0,155723.0,0,7399.0,53584.0,0,0,0,0,0,0,12657.0,5915.0,5925.0,63.1,74.5,59.4,102138.0,53757.0,41804.0,65.6,78.4,55.5,10785.0,5160.0,5147.0,53.8,65.0,51.6,96262.0,51204.0,39523.0,61.8,74.7,52.5,1872.0,755.0,778.0,14.8,12.8,13.1,5876.0,2553.0,2281.0,5.8,4.7,5.5
10,October,1986,0,20089.0,155856.0,0,7369.0,53351.0,0,0,0,0,0,0,12720.0,5940.0,5962.0,63.3,74.7,59.6,102504.0,53741.0,42157.0,65.8,78.3,56.0,10902.0,5177.0,5199.0,54.3,65.1,52.0,96702.0,51157.0,39958.0,62.0,74.6,53.0,1819.0,763.0,763.0,14.3,12.8,12.8,5802.0,2584.0,2199.0,5.7,4.8,5.2
11,November,1986,0,20120.0,155979.0,0,7425.0,53524.0,0,0,0,0,0,0,12695.0,5951.0,5977.0,63.1,74.8,59.7,102455.0,53930.0,41951.0,65.7,78.5,55.6,10946.0,5209.0,5238.0,54.4,65.4,52.3,96555.0,51163.0,39893.0,61.9,74.5,52.9,1749.0,742.0,738.0,13.8,12.5,12.4,5899.0,2768.0,2058.0,5.8,5.1,4.9
12,December,1986,0,20152.0,156111.0,0,7554.0,54127.0,0,0,0,0,0,0,12598.0,5932.0,5908.0,62.5,74.3,58.9,101983.0,53970.0,41619.0,65.3,78.5,55.2,10980.0,5249.0,5251.0,54.5,65.8,52.4,96388.0,51094.0,39808.0,61.7,74.3,52.8,1618.0,683.0,657.0,12.8,11.5,11.1,5596.0,2876.0,1812.0,5.5,5.3,4.4
1,January,1987,0,20187.0,156313.0,0,7629.0,54651.0,0,0,0,0,0,0,12558.0,5911.0,5913.0,62.2,73.9,58.9,101662.0,53889.0,41535.0,65.0,78.3,55.0,10809.0,5167.0,5195.0,53.5,64.6,51.7,95036.0,50476.0,39331.0,60.8,73.3,52.1,1749.0,744.0,718.0,13.9,12.6,12.1,6625.0,3413.0,2204.0,6.5,6.3,5.3
2,February,1987,0,20218.0,156431.0,0,7522.0,54622.0,0,0,0,0,0,0,12696.0,5927.0,5991.0,62.8,74.0,59.5,101809.0,53840.0,41639.0,65.1,78.1,55.1,10872.0,5166.0,5218.0,53.8,64.5,51.9,95377.0,50540.0,39576.0,61.0,73.3,52.3,1824.0,761.0,773.0,14.4,12.8,12.9,6432.0,3300.0,2062.0,6.3,6.1,5.0
3,March,1987,0,20249.0,156561.0,0,7561.0,54424.0,0,0,0,0,0,0,12687.0,5949.0,5971.0,62.7,74.2,59.3,102137.0,53936.0,41834.0,65.2,78.2,55.3,10927.0,5236.0,5211.0,54.0,65.3,51.7,96032.0,50850.0,39839.0,61.3,73.7,52.7,1760.0,713.0,760.0,13.9,12.0,12.7,6105.0,3086.0,1995.0,6.0,5.7,4.8
4,April,1987,0,20279.0,156676.0,0,7640.0,54509.0,0,0,0,0,0,0,12639.0,5958.0,5912.0,62.3,74.2,58.6,102168.0,53874.0,41877.0,65.2,78.0,55.3,11024.0,5275.0,5259.0,54.4,65.7,52.1,96744.0,51205.0,40041.0,61.7,74.2,52.9,1615.0,683.0,653.0,12.8,11.5,11.1,5423.0,2669.0,1836.0,5.3,5.0,4.4
5,May,1987,0,20312.0,156811.0,0,7451.0,53539.0,0,0,0,0,0,0,12861.0,6051.0,5991.0,63.3,75.2,59.3,103271.0,54282.0,42151.0,65.9,78.6,55.6,11119.0,5311.0,5294.0,54.7,66.0,52.4,97908.0,51807.0,40303.0,62.4,75.0,53.2,1742.0,740.0,697.0,13.5,12.2,11.6,5363.0,2474.0,1848.0,5.2,4.6,4.4
6,June,1987,0,20341.0,156930.0,0,7208.0,52521.0,0,0,0,0,0,0,13133.0,6063.0,6006.0,64.6,75.2,59.4,104409.0,54605.0,41932.0,66.5,79.0,55.3,11346.0,5375.0,5338.0,55.8,66.7,52.8,98796.0,52097.0,40076.0,63.0,75.3,52.9,1787.0,688.0,668.0,13.6,11.3,11.1,5613.0,2508.0,1856.0,5.4,4.6,4.4
7,July,1987,0,20373.0,157058.0,0,6905.0,52071.0,0,0,0,0,0,0,13468.0,6159.0,6104.0,66.1,76.3,60.2,104987.0,54625.0,41927.0,66.8,78.9,55.3,11645.0,5463.0,5388.0,57.2,67.7,53.2,99609.0,52250.0,39975.0,63.4,75.5,52.7,1823.0,696.0,716.0,13.5,11.3,11.7,5378.0,2375.0,1951.0,5.1,4.3,4.7
