Osceola County,268685,Florida,3262,90603,1187,3097,17,14,31160,53950,718,128,44951,86329,1271,380,113566,203319,2973,644,11855,22396,395,163
Palm Beach County,1320134,Florida,19972,544227,3818,18792,0,0,57524,170523,16,0,61931,242453,11,0,268021,849565,32,0,53756,196910,3,0
Pasco County,464697,Florida,5674,189612,3427,7719,0,0,53613,84121,0,0,71028,129642,3,0,235599,386593,5,0,40657,75547,3,0
Pinellas County,916542,Florida,19678,415876,3720,17541,0,0,29114,108588,0,0,47215,181574,0,0,167259,593026,0,0,35890,121150,0,0
Polk County,602095,Florida,12261,227485,5237,9304,49,4,78129,116841,682,20,126403,194450,1689,78,336085,496616,5062,250,61393,88421,963,132
Putnam County,74364,Florida,1407,29409,1443,1743,9,0,13177,15068,256,0,29890,34273,550,0,59659,67600,1223,0,11636,12887,194,0
Santa Rosa County,151372,Florida,4244,56910,1112,1464,64,0,23132,31501,553,0,25035,34696,722,0,96856,131561,2360,0,12379,16565,347,0
Sarasota County,379448,Florida,5622,175746,1965,5592,0,0,23579,46124,1,0,29380,68716,0,0,137835,281964,2,0,42581,86736,0,0
Seminole County,422718,Florida,3515,164706,1265,3735,0,0,33913,72549,0,0,28550,76759,0,0,136231,305965,0,0,14683,36317,0,0
St. Johns County,190039,Florida,2798,75338,1144,1817,34,0,27266,38735,346,0,23872,35113,756,0,113349,164831,1494,0,16746,25216,196,0
St. Lucie County,277789,Florida,3053,108523,2040,4180,0,0,28556,50112,42,0,45705,82376,47,0,136955,228042,159,0,30923,46675,15,0
Sumter County,93420,Florida,8952,41361,880,1183,1,0,6602,7484,32,0,16021,19694,48,0,65298,83501,106,0,24398,35623,14,0
Suwannee County,41551,Florida,1393,15953,659,838,309,0,7854,8844,951,0,14834,16636,2234,0,35527,39383,4984,0,6913,7462,1591,0
Taylor County,22570,Florida,3254,7920,303,478,54,5,3419,4184,587,16,7809,9499,1794,70,18705,21564,3759,158,2997,3379,957,37
Union County,15535,Florida,4778,4048,177,199,29,0,2406,2678,381,0,5960,6383,677,0,13473,14469,1409,0,1339,1442,162,0
Volusia County,494593,Florida,12809,208236,3643,8863,21,0,39987,73153,1236,0,68115,135608,2358,0,212689,385861,4675,0,44869,81572,729,0
Wakulla County,30776,Florida,3428,10490,269,316,60,0,5804,6544,643,0,7990,8409,996,0,26648,29421,3278,0,2890,3199,721,0
Walton County,55043,Florida,2065,22301,914,1091,104,0,9127,10424,1039,0,15174,17182,1838,0,43575,49893,4587,0,6523,7738,738,0
Washington County,24896,Florida,2694,8864,368,439,99,0,4216,4812,1696,0,10118,11325,5406,0,20939,23184,10142,0,3173,3507,1301,0
Appling County,18236,Georgia,426,6969,388,535,45,0,3737,4450,544,0,6780,8162,703,0,14825,17326,2414,0,1927,2311,388,0
Atkinson County,8375,Georgia,20,2983,217,239,70,0,2091,2278,566,0,4142,4576,1252,0,7329,8020,1968,0,791,867,246,0
Bacon County,11096,Georgia,325,4214,122,223,1,0,2251,2715,96,0,4189,5534,145,0,8825,10639,368,0,1156,1408,52,0
Baker County,3451,Georgia,0,1372,110,111,58,0,800,801,458,0,1704,1712,968,0,3437,3451,2114,0,528,530,331,0
Baldwin County,45720,Georgia,4569,16788,781,1123,3,0,6835,8622,13,0,13605,20323,21,0,30838,41241,62,0,3902,4984,11,0
Banks County,18395,Georgia,0,6700,343,344,7,0,4633,4643,75,0,8146,8159,160,0,18350,18395,326,0,2293,2300,49,0
Barrow County,69367,Georgia,289,23971,384,604,0,0,14097,17545,0,0,15401,20288,0,0,49656,61813,0,0,4138,5473,0,0
Bartow County,100157,Georgia,990,35782,1108,1398,0,0,21667,25177,0,0,28850,34261,0,0,80499,93916,0,0,7993,9635,0,0
Ben Hill County,17634,Georgia,308,6794,572,987,10,0,2946,4142,64,0,5317,8279,144,0,11170,15615,372,0,1472,2227,83,0
Berrien County,19286,Georgia,176,7443,377,493,100,0,3826,4288,994,0,7514,8551,2005,0,15065,16863,3858,0,1978,2314,504,0
Bibb County,155547,Georgia,6051,60295,2164,5583,0,0,16276,32497,0,0,25953,58840,0,0,67079,127828,0,0,9011,16338,0,0
Bleckley County,13063,Georgia,1439,4660,244,282,2,0,2434,2884,78,0,5345,6320,144,0,11024,12814,311,0,1592,1940,47,0
Brantley County,18411,Georgia,66,6885,233,257,8,0,4434,4749,199,0,9056,9704,488,0,16762,17863,800,0,2052,2181,131,0
Brooks County,16243,Georgia,0,6457,245,299,21,0,2880,3365,220,0,6165,7121,446,0,12472,14292,1013,0,1949,2257,203,0
Bryan County,30233,Georgia,98,10738,385,480,0,0,6760,7997,99,0,6141,7479,61,0,23293,27483,414,0,1993,2385,53,0
Bulloch County,70217,Georgia,4818,25575,496,1241,0,0,10518,13293,16,0,16978,30736,23,0,42147,62163,62,0,4530,5925,9,0
Burke County,23316,Georgia,283,8533,409,602,48,0,4245,5714,471,0,7262,9590,814,0,16222,20410,1863,0,1961,2310,273,0
Butts County,23655,Georgia,2345,7881,387,520,0,0,4346,5029,0,0,7327,8810,1,0,19490,22448,2,0,2213,2787,0,0
Calhoun County,6694,Georgia,1701,2002,152,174,43,0,844,1054,198,0,3008,3521,422,0,5150,5864,921,0,549,665,134,0
Camden County,50513,Georgia,1877,18047,560,779,78,0,9664,12620,789,0,11799,15498,1392,0,37302,46873,3318,0,3615,4265,438,0
Candler County,10998,Georgia,287,4041,274,352,5,0,2034,2448,19,0,4582,5666,43,0,8010,9696,71,0,1057,1383,9,0
Carroll County,110527,Georgia,3583,39187,1369,1925,0,0,21368,26230,0,0,31363,40349,0,0,83845,103343,0,0,8775,11088,0,0
Catoosa County,63942,Georgia,461,24475,436,605,0,0,10813,13899,0,0,10780,14749,0,0,42309,55229,0,0,5252,7147,0,0
Charlton County,12171,Georgia,1791,3927,213,294,13,0,2006,2393,224,0,4302,5103,384,3,9712,11240,885,6,1188,1420,123,2
Chatham County,265128,Georgia,12891,103038,1738,5530,0,0,24175,45846,0,0,31025,68491,0,0,104818,199804,1,0,13497,25081,0,0
Chattahoochee County,11267,Georgia,3267,2686,153,153,124,0,3053,3053,758,0,4465,4465,1493,0,11267,11267,2925,0,420,420,386,0
Chattooga County,26015,Georgia,1941,9548,260,444,1,0,4023,5205,17,0,8213,11559,31,0,16867,23264,84,0,2432,3385,14,0
Cherokee County,214346,Georgia,1406,75936,666,1534,0,0,34178,49770,0,0,21835,35949,0,0,124800,180387,0,0,11873,16749,0,0
Clarke County,116714,Georgia,9183,45414,1713,3075,0,0,11661,17259,0,0,28879,52431,0,0,53375,94804,0,0,4232,7845,0,0
Clay County,3183,Georgia,58,1331,70,119,3,0,351,511,9,0,1184,1579,35,0,1919,2499,59,0,411,511,15,0
Clayton County,259424,Georgia,4037,90633,1687,4399,0,0,31002,59140,0,0,43668,92828,0,0,108272,204963,0,0,7947,14016,0,0
Clinch County,6798,Georgia,155,2572,90,188,9,5,1055,1583,114,98,2452,3497,350,286,3993,5795,527,431,466,708,87,70
Cobb County,688078,Georgia,9068,260056,2579,6393,0,0,71268,137437,0,0,55152,123649,0,0,267654,530580,0,0,23245,46032,0,0
Coffee County,42356,Georgia,2657,14817,967,1181,65,0,8529,9781,813,0,14674,18004,1197,0,31292,37098,3064,0,3281,3855,394,0
Colquitt County,45498,Georgia,1005,16317,733,1036,13,0,9177,10777,673,0,15915,19067,1242,0,34021,39041,2597,0,4532,5033,361,0
Columbia County,124053,Georgia,640,44898,445,793,1,0,17675,28034,243,0,12210,20133,490,0,63496,101868,1262,0,5934,9815,242,0
Cook County,17212,Georgia,143,6339,278,361,7,0,3550,4065,58,0,6124,7097,134,0,12863,14788,282,0,1656,1968,62,0
Coweta County,127317,Georgia,588,45673,1208,1643,0,0,26083,31778,10,0,23222,30263,9,0,95248,115899,34,0,10367,12302,5,0
Crawford County,12630,Georgia,133,4822,284,284,156,0,2868,2868,1126,0,5341,5341,2077,0,12630,12630,5120,0,1662,1662,742,0
Crisp County,23439,Georgia,506,9079,370,819,0,0,3086,4948,21,0,6163,10424,39,0,12434,19124,83,0,1699,2708,8,0
Dade County,16633,Georgia,993,6291,318,378,0,0,2815,3245,0,0,4646,5401,0,0,13387,15228,0,0,1967,2252,0,0
Dawson County,22330,Georgia,299,8433,153,170,3,0,3973,4655,38,0,4797,5594,58,0,17839,20434,192,0,2690,2983,15,0
DeKalb County,691893,Georgia,13049,271809,4527,14484,0,0,48976,118066,0,0,66254,169204,0,0,187313,476556,0,0,15422,43632,0,0
Decatur County,27842,Georgia,1069,10390,403,560,39,0,4244,5144,428,0,7931,9530,840,0,17817,21463,1863,0,2417,3044,318,0
Dodge County,21796,Georgia,1951,8177,372,580,2,0,3622,4560,18,0,7229,8938,34,0,15789,19458,74,0,2017,2650,13,0
Dooly County,14918,Georgia,1978,5286,284,419,4,0,1672,2338,13,0,4867,6084,45,0,9535,12018,86,0,1352,1691,19,0
Dougherty County,94565,Georgia,4331,36508,2926,4188,1,0,14334,21054,5,0,30716,44489,11,0,55576,81558,32,0,6898,9854,6,0
Douglas County,132403,Georgia,1368,46624,1130,1649,0,0,24151,33351,1,0,26478,36994,1,0,83647,116705,6,0,7249,9943,0,0
Early County,11008,Georgia,172,4228,266,334,21,0,1896,2508,138,0,3919,5152,286,0,7611,9706,633,0,1310,1615,135,0
Echols County,4034,Georgia,0,1329,35,35,17,0,1183,1183,518,4,1828,1828,739,6,4034,4034,1926,15,398,398,227,1
Effingham County,52250,Georgia,607,18092,396,468,0,0,12694,14346,347,0,11713,13275,343,0,44990,50385,1507,0,4131,4598,197,0
Elbert County,20166,Georgia,220,8063,637,680,31,0,4153,4540,149,0,8216,8970,241,0,17832,19438,806,0,2911,3209,141,0
Emanuel County,22598,Georgia,916,8430,458,722,102,0,4008,5219,708,0,8060,10896,1505,0,16409,20676,2874,0,2303,2863,383,0
Evans County,11000,Georgia,404,4033,102,196,0,0,2034,2597,0,0,3288,4456,0,0,7704,9800,0,0,1021,1406,0,0
Fannin County,23682,Georgia,161,10187,306,396,3,0,3723,4173,76,0,6679,7554,98,0,19673,21799,527,0,4227,4699,134,0
Fayette County,106567,Georgia,557,38167,366,717,0,0,16706,24226,0,0,10367,15331,0,0,62860,91189,0,0,7616,11268,0,0
Floyd County,96317,Georgia,3733,35930,1480,2354,0,0,15559,20833,15,0,25765,35483,10,0,65903,85469,61,0,9334,11931,5,0
Forsyth County,175511,Georgia,642,59433,561,851,0,0,35373,47737,0,0,17750,23266,0,0,116331,156496,0,0,10004,13705,0,0
Franklin County,22084,Georgia,610,8540,272,423,0,0,3761,4498,0,0,7577,9406,0,0,16729,20093,0,0,2709,3343,0,0
Fulton County,920581,Georgia,31392,376377,9582,25268,0,0,76117,163376,0,0,82463,196438,0,0,271723,631138,0,0,25967,57099,0,0
Gilmer County,28292,Georgia,282,11314,535,574,10,0,5580,6112,163,0,9589,10465,368,0,25885,27852,884,0,4592,4940,166,0
Glascock County,3082,Georgia,89,1162,65,65,52,0,813,813,550,0,1105,1105,855,0,3082,3082,2147,0,465,465,371,0
Glynn County,79626,Georgia,1453,31774,660,1404,0,0,9062,15551,59,0,13003,23670,124,0,39054,65114,226,0,6232,10029,18,0
Gordon County,55186,Georgia,670,19715,519,945,0,0,10519,13013,115,0,15925,20755,149,0,39263,48479,394,0,4479,5689,35,0
Grady County,25011,Georgia,200,9418,205,347,13,0,4468,5678,228,0,7276,9750,345,0,17891,22096,1031,0,2638,3157,190,0
Greene County,15994,Georgia,168,6519,351,461,50,0,2522,3060,190,0,5437,6563,396,0,12996,15005,845,0,2890,3183,142,0
Gwinnett County,805321,Georgia,5682,268519,2397,5855,0,0,93060,182377,0,0,78180,175880,0,0,312922,622596,0,0,21997,44019,0,0
Habersham County,43041,Georgia,2384,15472,491,684,4,0,7778,9281,15,0,11820,14900,37,0,33845,39400,149,0,5212,6032,36,0
Hall County,179684,Georgia,3141,60691,1359,2267,0,0,27684,40904,0,0,32785,50187,0,0,104412,149145,0,0,12710,17119,0,0
Hancock County,9429,Georgia,1471,3341,204,282,11,0,1273,1581,120,0,3658,4471,303,0,7517,8796,615,0,1125,1337,108,0
Haralson County,28780,Georgia,354,10757,344,434,0,0,5267,6441,1,0,8227,9708,4,0,21220,25448,9,0,2754,3412,2,0
Harris County,32024,Georgia,442,11823,278,306,1,0,6849,7331,95,0,6383,6858,108,0,28743,30863,411,0,3605,4045,55,0
Hart County,25213,Georgia,663,10121,292,442,0,0,4730,5331,0,0,9516,10948,0,0,21341,23846,0,0,3695,4189,0,0
Heard County,11834,Georgia,132,4400,173,222,3,0,2821,2986,116,0,3966,4259,132,0,10952,11575,433,0,1383,1517,64,0
Henry County,203922,Georgia,933,70255,739,1324,0,0,41354,54009,0,0,33277,48014,0,0,141301,184267,0,0,12187,15541,0,0
Houston County,139900,Georgia,1599,53051,1052,2224,0,0,19142,32087,0,0,20593,38111,0,0,71066,119487,0,0,7258,12462,0,0
Irwin County,9538,Georgia,663,3495,96,176,11,0,1502,2078,128,0,2881,3988,270,0,6693,8580,584,0,986,1256,94,0
Jackson County,60485,Georgia,757,21343,833,939,0,0,13607,15161,0,0,15917,17476,0,0,52035,57585,0,0,6027,6873,0,0
Jasper County,13900,Georgia,94,5044,212,252,4,0,3032,3292,87,0,5608,6173,157,0,12309,13357,393,0,1556,1719,62,0
Jeff Davis County,15068,Georgia,111,5689,347,434,13,0,3292,3928,277,0,6144,7379,620,0,11802,13990,1208,0,1413,1712,186,0
Jefferson County,16930,Georgia,527,6241,368,610,2,0,2448,3428,32,0,4798,6891,54,0,10152,13904,126,0,1435,2041,17,0
Jenkins County,8340,Georgia,84,3192,194,264,2,0,1355,1757,13,0,2728,3549,48,0,5211,6545,79,0,733,954,17,0
Johnson County,9980,Georgia,1737,3347,189,249,56,0,1618,1844,518,0,2942,3386,1103,0,8110,9029,2226,0,1062,1233,399,0
Jones County,28669,Georgia,321,10586,368,460,4,0,6194,7198,54,0,7975,9349,121,0,23601,27406,271,0,2824,3286,38,0
Lamar County,18317,Georgia,1455,6618,215,374,0,0,2807,3552,0,0,4452,6219,0,0,12438,15734,0,0,1734,2256,0,0
Lanier County,10078,Georgia,260,3608,92,300,1,0,1871,2443,17,0,3010,4253,24,0,6793,8957,69,0,677,965,10,0
Laurens County,48434,Georgia,1058,18641,802,1314,19,0,8760,11340,351,0,16789,22219,622,0,34600,44050,1522,0,4727,6115,263,0
Lee County,28298,Georgia,828,9706,228,288,0,0,5335,7192,4,0,5334,7151,6,0,19577,25869,16,0,1625,2166,1,0
Liberty County,63453,Georgia,2579,22155,657,1117,12,0,10985,16643,67,0,17282,25413,119,0,36209,54861,385,0,2314,3287,70,0
Lincoln County,7996,Georgia,67,3281,120,162,6,0,1307,1531,64,0,2831,3214,151,0,6540,7451,448,0,1181,1308,125,0
Long County,14464,Georgia,328,5023,164,182,2,0,3901,4203,27,0,5198,5651,38,0,12642,13718,108,0,807,984,11,0
Lowndes County,109233,Georgia,6410,39747,909,2340,1,0,15717,23144,21,0,23356,42893,29,0,58027,91526,83,0,5536,8941,10,0
Lumpkin County,29966,Georgia,1782,10989,250,321,2,0,5918,6096,35,0,9502,10593,78,0,26260,28988,224,0,3420,3644,38,0
Macon County,14740,Georgia,1960,4999,331,603,3,0,2046,2836,12,0,4465,6351,33,0,9674,12911,63,0,1046,1530,11,0
Madison County,28120,Georgia,204,10508,297,319,19,0,6276,6717,129,0,10557,11284,423,0,25830,27445,656,0,3448,3656,103,0
Marion County,8742,Georgia,79,3420,178,223,0,0,1859,2040,0,0,3213,3517,0,0,7733,8478,0,0,1020,1167,0,0
McDuffie County,21875,Georgia,318,8289,514,696,4,0,3823,5123,27,0,6522,9116,37,0,15093,19573,173,0,1958,2619,43,0
McIntosh County,14333,Georgia,71,5971,194,244,8,0,2346,2875,55,0,4208,5318,94,0,11315,13475,413,0,2034,2360,111,0
Meriwether County,21992,Georgia,253,8522,587,830,29,0,3765,4712,172,0,7320,9307,268,0,16569,20150,721,0,2596,3144,86,0
Miller County,6125,Georgia,168,2426,118,145,1,0,1062,1201,2,0,1779,2044,8,0,4409,5004,25,0,759,844,10,0
Mitchell County,23498,Georgia,2135,8055,447,700,31,0,3320,4670,83,0,7083,9689,132,0,14690,19432,350,0,1856,2507,59,0
Monroe County,26424,Georgia,1208,9662,399,461,14,0,5152,5739,181,0,7470,8616,378,0,22893,25357,908,0,3063,3455,160,0
Montgomery County,9123,Georgia,732,3287,115,162,9,0,1648,1880,241,0,2931,3461,367,0,7260,8393,1109,0,1004,1099,195,0
Morgan County,17868,Georgia,154,6660,275,293,1,0,4012,4215,122,0,4622,4975,123,0,16180,17085,542,0,2422,2656,94,0
Murray County,39628,Georgia,254,14080,434,521,12,0,8690,10026,142,0,13886,16037,260,0,32271,37047,651,0,3263,3848,92,0
Muscogee County,189885,Georgia,7017,74081,1238,5692,0,0,15130,35872,9,0,19722,57632,5,0,57404,137738,41,0,5903,15893,9,0
Newton County,99958,Georgia,1792,34390,1119,1598,11,0,21246,26656,319,0,26656,34288,565,0,74496,92339,1097,0,7151,8890,111,0
Oconee County,32808,Georgia,117,11622,194,248,1,0,7868,8878,128,0,4160,5025,70,0,27425,31156,505,0,2919,3379,48,0
Oglethorpe County,14899,Georgia,177,5647,201,204,10,0,3458,3528,145,0,5855,6009,373,0,14492,14806,777,0,2049,2099,139,0
Paulding County,142324,Georgia,662,48105,673,960,0,0,30783,39149,0,0,28771,36122,0,0,101434,129176,0,0,7346,9296,0,0
Peach County,27695,Georgia,2028,9958,631,842,0,0,4572,5490,0,0,8140,10611,0,0,19308,24973,0,0,2345,2888,0,0
Pickens County,29431,Georgia,360,11291,518,541,0,0,6150,6515,0,0,8170,8770,0,0,27438,28911,0,0,4518,4716,0,0
Pierce County,18758,Georgia,142,7083,186,242,30,0,4027,4416,422,0,6495,7178,640,0,15305,17187,1667,0,2033,2406,236,0
Pike County,17869,Georgia,268,6187,178,188,0,0,4575,4730,1,0,4617,4804,1,0,16947,17554,4,0,2084,2167,0,0
Polk County,41475,Georgia,373,15092,685,918,0,0,7986,10024,3,0,13004,16445,6,0,30154,37362,13,0,3839,4740,1,0
Pulaski County,12010,Georgia,1248,4475,205,298,11,0,1923,2306,96,0,3725,4497,194,0,9287,10962,441,0,1379,1677,73,0
Putnam County,21218,Georgia,172,8601,225,370,5,0,3513,4245,34,0,6608,8186,157,0,17166,19837,257,0,3235,3637,81,0
Quitman County,2513,Georgia,0,1053,108,108,4,0,514,514,12,0,1122,1123,35,0,2511,2513,77,0,553,554,26,0
Rabun County,16276,Georgia,390,6780,252,311,0,0,2543,3065,16,0,5095,6244,15,0,12455,14673,96,0,2673,3106,22,0
Randolph County,7719,Georgia,308,3187,333,517,31,0,940,1388,57,0,2309,3554,196,0,4185,6247,321,0,744,1131,59,0
Richmond County,200549,Georgia,10508,76924,3935,6657,0,0,27031,42594,0,0,47478,78651,0,0,108440,171900,0,0,11122,19353,0,0
Rockdale County,85215,Georgia,864,30027,621,1055,0,0,14044,19958,0,0,18535,26760,0,0,52103,74822,0,0,5382,7970,0,0
Schley County,5010,Georgia,0,1872,53,93,1,0,992,1298,3,0,1420,1891,14,0,3323,4336,25,0,434,560,6,0
Screven County,14593,Georgia,420,5596,428,502,93,0,2988,3296,827,0,5237,6028,1423,0,11676,12931,3062,0,1625,1835,446,0
Seminole County,8729,Georgia,100,3509,169,212,15,0,1286,1570,115,0,2669,3268,204,0,6066,7141,605,0,1217,1431,125,0
Spalding County,64073,Georgia,1226,23565,867,1592,0,0,9940,13462,0,0,16346,23902,0,0,40484,53851,0,0,5592,7438,0,0
Stephens County,26175,Georgia,548,10289,462,734,0,0,4399,5389,0,0,7605,9920,0,0,19429,23764,0,0,2975,3832,0,0
Stewart County,6058,Georgia,1675,1862,183,246,23,0,627,809,228,0,2526,2967,706,0,4663,5417,1125,0,590,732,223,0
Sumter County,32819,Georgia,1907,12123,371,917,4,0,4359,7060,41,0,9233,14022,68,0,18934,28374,154,0,2676,3646,17,0
Talbot County,6865,Georgia,17,2832,241,243,122,0,1425,1464,423,0,3035,3092,1103,0,6722,6865,1960,0,1095,1119,329,0
Taliaferro County,1717,Georgia,7,759,89,89,84,0,323,323,290,0,895,895,814,0,1717,1717,1569,0,352,352,318,0
Tattnall County,25520,Georgia,4859,8210,460,545,11,0,4384,5159,125,0,9135,10850,239,0,19639,23192,599,0,2153,2728,108,0
Taylor County,8906,Georgia,322,3522,115,186,1,0,1387,1837,25,0,2910,3799,195,0,5892,7563,374,0,830,1071,30,0
Telfair County,16500,Georgia,3127,5543,117,216,6,0,1428,2315,279,0,4629,7166,514,0,8448,12674,1215,0,986,1683,192,0
Terrell County,9315,Georgia,270,3519,121,245,2,0,988,1633,20,0,2157,3667,39,0,4748,7278,103,0,790,1173,19,0
Thomas County,44720,Georgia,848,17573,681,1144,12,0,7897,10256,172,0,13685,18150,262,0,31333,40767,702,0,4563,6056,111,0
Tift County,40118,Georgia,1568,14836,634,1231,0,0,5851,8559,0,0,8584,14120,0,0,23247,33509,0,0,2874,4149,0,0
Toombs County,27223,Georgia,387,10375,285,606,5,0,4895,6707,555,0,7737,11653,892,0,17554,23647,2072,0,2120,3053,260,0
Towns County,10471,Georgia,698,4510,109,143,0,0,1534,1595,0,0,3523,3731,1,0,9429,9984,1,0,2515,2790,0,0
Treutlen County,6885,Georgia,452,2543,110,169,3,0,1026,1421,33,0,1942,2529,82,0,4386,5819,149,0,561,763,23,0
Troup County,67044,Georgia,2073,24828,857,1724,0,0,11357,14952,0,0,15739,23140,0,0,43476,56851,1,0,5052,6963,0,0
Turner County,8930,Georgia,371,3339,109,174,1,0,1174,1805,28,0,2057,3247,61,0,5045,7344,172,0,764,1109,35,0
Twiggs County,9023,Georgia,89,3634,344,361,0,0,1725,1785,1,0,3976,4099,3,0,8400,8720,5,0,1343,1408,1,0
Union County,21356,Georgia,379,9116,292,361,24,0,3388,3608,128,0,6582,7080,359,0,18871,20500,789,0,4886,5450,213,0
Upson County,27153,Georgia,474,10716,628,899,27,0,4250,5544,100,0,7677,10183,260,0,17870,23261,514,0,2680,3555,83,0
Walker County,68756,Georgia,1323,26497,660,1051,4,0,11938,14932,38,0,19884,26104,63,0,50432,62894,186,0,7411,9344,32,0
Walton County,83768,Georgia,682,29583,569,768,0,0,18317,21034,0,0,19051,22875,0,0,68348,77813,0,0,7792,9107,0,0
Ware County,36312,Georgia,2409,13654,536,859,55,0,5993,7663,603,0,11422,14749,1234,0,26563,32997,2605,0,4039,5008,377,0
Warren County,5834,Georgia,89,2315,166,309,4,0,885,1264,24,0,2171,2907,72,0,4118,5429,122,0,769,970,22,0
Washington County,21187,Georgia,1896,7547,245,459,40,0,3634,4428,529,0,7052,8891,1656,0,15945,19009,3934,0,2078,2589,436,0
Wayne County,30099,Georgia,2316,10562,523,725,86,0,5789,6793,1049,0,10455,12292,1698,0,23889,27417,4135,0,2845,3386,599,0
Webster County,2799,Georgia,0,1119,72,79,1,0,641,679,16,0,1192,1256,31,0,2497,2654,57,0,365,390,6,0
Wheeler County,7421,Georgia,1959,2152,259,259,17,0,1398,1399,84,0,3746,3749,235,0,7416,7421,345,0,882,882,50,0
White County,27144,Georgia,365,10646,219,266,0,0,5045,5836,0,0,8229,9455,0,0,22382,25548,0,0,4016,4462,0,0
Whitfield County,102599,Georgia,1002,35180,756,1444,0,0,18104,23552,0,0,26931,36950,0,0,63486,83400,0,0,6894,9384,0,0
Wilcox County,9255,Georgia,2019,2891,78,113,13,0,1236,1535,206,0,2437,3215,474,0,5211,6335,918,0,887,1079,187,0
Wilkes County,10593,Georgia,344,4263,374,470,73,0,1736,2154,301,0,4004,4869,721,0,7816,9595,1510,0,1353,1735,309,0
Wilkinson County,9563,Georgia,110,3666,262,283,61,0,1966,2153,407,0,3734,4107,1092,0,8174,8936,2089,0,1285,1415,389,0
Worth County,21679,Georgia,149,8214,252,388,0,0,4112,4849,157,0,6216,7552,225,0,17172,19952,698,0,2439,2862,112,0
Hawaii County,185079,Hawaii,3644,67096,2023,2551,189,2,32442,37898,1871,8,44969,53739,3455,29,141071,165419,9291,84,19805,23623,1409,24
Honolulu County,953207,Hawaii,35300,311047,3492,8030,0,0,65842,127588,0,0,48291,96558,0,0,258929,536503,0,0,31954,74438,0,0
Kalawao County,90,Hawaii,3,69,15,15,0,0,0,0,0,0,16,16,0,0,90,90,0,0,26,26,0,0
Kauai County,67091,Hawaii,1161,23240,608,805,1,0,9717,13038,59,58,9922,13375,5,0,43342,57536,183,170,6371,8462,14,10
Maui County,154834,Hawaii,2772,53886,759,1531,36,0,14462,24633,521,0,13639,23065,962,0,62135,105089,1904,0,7185,12627,226,0
Ada County,392365,Idaho,9714,148445,1122,3274,1,0,39413,80159,59,1,28151,73229,45,1,134683,290605,210,2,12200,29262,23,0
Adams County,3976,Idaho,21,1748,39,42,11,1,564,588,165,39,1097,1170,342,73,3014,3173,1014,207,618,664,233,40
Bannock County,82839,Idaho,1792,30682,425,1073,50,0,10447,18999,1139,0,11976,25437,1281,0,36910,67496,3965,0,4425,7707,652,0
Bear Lake County,5986,Idaho,31,2281,36,69,15,4,951,1345,386,36,919,1487,363,44,3583,4979,1549,262,682,904,324,75
Benewah County,9285,Idaho,70,3837,96,135,46,0,1289,1743,476,0,2286,2965,858,0,5783,7418,2165,1,1111,1369,414,0
Bingham County,45607,Idaho,323,14999,174,277,3,0,10636,13299,632,15,11616,15247,930,34,32503,40550,1909,69,3736,4617,206,12
Blaine County,21376,Idaho,258,8823,83,139,18,7,2994,4068,497,144,4440,5614,605,179,12278,16403,1693,471,1605,2018,201,49
Boise County,7028,Idaho,34,2974,105,107,60,2,1432,1463,761,23,2216,2282,973,66,6665,6816,3341,152,1064,1084,470,51
Bonner County,40877,Idaho,353,17100,376,608,41,10,6167,7527,577,104,9316,11770,1196,329,29656,35160,3351,578,5249,6207,696,122
Bonneville County,104234,Idaho,1172,36629,472,1221,7,3,16853,25815,235,71,13737,26196,318,123,48853,80283,1150,452,4336,8363,240,91
Boundary County,10972,Idaho,73,4421,83,96,5,1,2437,2644,380,72,3123,3500,399,76,9551,10313,1429,267,1585,1698,241,51
Butte County,2891,Idaho,18,1129,16,22,6,3,527,585,199,82,615,708,221,83,1793,2026,605,214,297,338,74,28
Camas County,1117,Idaho,0,487,4,4,4,3,240,240,240,213,497,497,497,411,1117,1117,1117,925,178,178,178,139
Canyon County,188923,Idaho,3335,63604,768,1729,8,0,26640,46889,394,0,31101,62816,507,0,82299,148131,1234,0,8507,15937,130,0
Caribou County,6963,Idaho,79,2606,64,95,6,1,1066,1465,108,6,994,1350,96,5,3408,4716,375,31,481,675,66,6
Cassia County,22952,Idaho,286,7666,133,265,6,4,5172,6788,1590,992,5741,8322,1972,1280,15337,20434,4490,2741,2021,2680,566,365
Clark County,982,Idaho,2,345,5,5,5,5,308,308,308,308,498,498,498,498,982,982,982,982,129,129,129,129
Clearwater County,8761,Idaho,607,3660,47,81,4,0,878,1156,127,0,1790,2453,301,1,5109,6819,687,2,1202,1527,157,1
Custer County,4368,Idaho,21,1936,5,6,2,0,470,608,156,35,1135,1474,362,118,2508,3161,940,366,460,578,170,68
Elmore County,27038,Idaho,632,10140,251,433,104,75,4793,6948,1042,512,6734,9943,2060,1216,16373,24330,4022,2163,1523,2395,645,448
Franklin County,12786,Idaho,102,4079,39,68,1,0,3130,3827,321,0,2481,3309,167,0,8663,10727,919,0,1047,1334,138,0
Fremont County,13242,Idaho,460,4436,54,68,7,3,2808,3438,181,48,3213,4187,372,117,8842,11057,1238,430,1289,1565,326,97
Gem County,16719,Idaho,151,6495,169,280,1,0,3026,3990,187,1,4585,6378,307,5,12552,16223,826,14,2379,2948,171,4
