"State","Year","Totals.Capital outlay","Totals.Charges","Totals.Construction","Totals.Employee retirement revenue","Totals.Equipment and land","Totals.Expenditure","Totals.Federal intergovernmental","Totals.General expenditure","Totals.General revenue","Totals.Insurance trust  revenue","Totals.Intergovernmental","Totals.License tax","Totals.Local intergovernmental","Totals.Miscellaneous","Totals.Miscellaneous commercial activity","Totals.Other insurance trust revenue","Totals.Revenue","Totals.Sales tax","Totals.Selective sales tax","Totals.State intergovernmental","Totals.Tax","Totals.Unemployment comp revenue","Totals.Utility revenue","Totals.Worker's comp revenue","Details.Correction.Correction Institutions Total","Details.Correction.Correction Intergovernmental","Details.Correction.Correction NEC Intergovernmental","Details.Correction.Correction NEC Total","Details.Correction.Correction Total","Details.Education.Edcation Assistance and Subsidies","Details.Education.Education Construction","Details.Education.Education Equipment","Details.Education.Education Equipment and Land","Details.Education.Education Intergovernmental","Details.Education.Education Other Current Operation","Details.Education.Education Total","Details.Education.Education-NEC Expenditure Total","Details.Education.Education-NEC Intergovernmental","Details.Education.Elementary Secondary Intergovernmental","Details.Education.Elementary Secondary Total Expenditure","Details.Education.Higher Education-Auxilliary Total Expenditure","Details.Education.Higher Education-NEC Intergovernmental","Details.Education.Higher Education-NEC Total Expenditure","Details.Employment.Employee Retirement Total Cash and Securities","Details.Employment.Employee Retirement Total Expenditure","Details.Employment.Employment Security Administration Expenditure Total","Details.Employment.Employment Security Administration Intergovernmental","Details.Employment.Unemployment Comp Total Cash and Securities","Details.Employment.Unemployment Comp Total Expenditure","Details.Financial Aid.Assistance and Subsidies","Details.Financial Aid.Beginning Long Term Debt Total Outstanding","Details.Financial Aid.Bond Fund Total","Details.Financial Aid.Borrowing Total","Details.Financial Aid.Cash Assistance Intergovernmental","Details.Financial Aid.Cash Assistance Total Expenditure","Details.Financial Aid.Cash and Deposits Total","Details.Financial Aid.Cash and Securities Total","Details.Financial Aid.Categorical Assistance Intergovernmental","Details.Financial Aid.Categorical Assistance Total Expenditure","Details.Financial Aid.Federal Agency Securities Total","Details.Financial Aid.Securities Total","Details.Financial Aid.Sinking Fund Total","Details.Health.Health Intergovernmental","Details.Health.Health Total Expenditure","Details.Insurance Trust.Insurance Trust","Details.Insurance Trust.Insurance Trust Cash and Deposits","Details.Insurance Trust.Insurance Trust Cash and Securities","Details.Insurance Trust.Insurance Trust Federal Agency Securities","Details.Insurance Trust.Insurance Trust Federal Securities","Details.Insurance Trust.Insurance Trust Other Securities","Details.Insurance Trust.Insurance Trust Securities Total","Details.Insurance Trust.Insurance Trust State and Local Securities Total","Details.Insurance Trust.Insurance Trust Total Expenditure","Details.Intergovernmental.Intergovernmental Expenditure","Details.Intergovernmental.Intergovernmental to Combined and Unallocable","Details.Intergovernmental.Intergovernmental to Counties","Details.Intergovernmental.Intergovernmental to Federal","Details.Intergovernmental.Intergovernmental to Local","Details.Intergovernmental.Intergovernmental to Municipalities","Details.Intergovernmental.Intergovernmental to School Districts","Details.Intergovernmental.Intergovernmental to Special Districts","Details.Intergovernmental.Intergovernmental to State","Details.Intergovernmental.Intergovernmental to Townships","Details.Natural Resources.Natural Resources Construction","Details.Natural Resources.Natural Resources Direct","Details.Natural Resources.Natural Resources Equipment and Land","Details.Natural Resources.Natural Resources Intergovernmental","Details.Natural Resources.Natural Resources NEC Total Expenditure","Details.Natural Resources.Natural Resources Total","Details.Public Welfare.Public Welfare Assistance and Subsidies","Details.Public Welfare.Public Welfare Construction","Details.Public Welfare.Public Welfare Direct Expenditure","Details.Public Welfare.Public Welfare Equipment and Land","Details.Public Welfare.Public Welfare Intergovernmental","Details.Public Welfare.Public Welfare Other Current Operation","Details.Public Welfare.Public Welfare Total Expenditure","Details.Transportation.Transit Subsidy Intergovernmental","Details.Transportation.Transit Subsidy Total Expenditure","Details.Utilities.Electric Utility Total Expenditure","Details.Utilities.Gas Utility Total Expenditure","Details.Utilities.Transit Utility Total Expenditure","Details.Utilities.Utilities Construction","Details.Utilities.Utilities Current Operation","Details.Utilities.Utilities Equipment and Land","Details.Utilities.Utilities Interest Total","Details.Utilities.Utilities Total Expenditure","Details.Utilities.Water Utility Total Expenditure","Details.Waste.Sewerage Intergovernmental","Details.Waste.Sewerage Total Expenditure","Details.Waste.Solid Waste Management Intergovernmental","Details.Waste.Solid Waste Management Total Expenditure","Details.Welfare.Welfare Institution Total Expenditure","Details.Welfare.Welfare NEC Intergovernmental","Details.Welfare.Welfare NEC Total Expenditure","Details.Welfare.Welfare Vendor Payments Total","Details.Health.Hospitals.Hospital-Other Intergovernmental","Details.Health.Hospitals.Hospital-Other Total Expenditure","Details.Health.Hospitals.Hospitals Total Construction","Details.Health.Hospitals.Hospitals Total Current","Details.Health.Hospitals.Hospitals Total Equipment and land","Details.Health.Hospitals.Hospitals Total Expenditure","Details.Health.Hospitals.Hospitals Total Intergovernmental","Details.Health.Hospitals.Own Hospitals Total Expenditure","Details.Natural Resources.Agriculture.Agriculture Intergovernmental","Details.Natural Resources.Agriculture.Agriculture Total Expenditure","Details.Natural Resources.Agriculture.Federal Agriculture Farm Income Intergovernmental","Details.Natural Resources.Agriculture.Federal Agriculture Farm Income Total","Details.Natural Resources.Agriculture.Federal Farm Credit Intergovernmental","Details.Natural Resources.Agriculture.Federal Farm Credit Total","Details.Natural Resources.Fish and Game.Fish and Game Intergovernmental","Details.Natural Resources.Fish and Game.Fish and Game Total Expenditure","Details.Natural Resources.Forestry.Forestry Intergovernmental","Details.Natural Resources.Forestry.Forestry Total Expenditure","Details.Natural Resources.Parks.Parks Intergovernmental","Details.Natural Resources.Parks.Parks Total Expenditure","Details.Transportation.Airports.Airports Intergovernmental","Details.Transportation.Airports.Airports Total Expenditure","Details.Transportation.Highways.Highways Construction Total","Details.Transportation.Highways.Highways Direct","Details.Transportation.Highways.Highways Intergovernmental","Details.Transportation.Highways.Highways Land and Equipment","Details.Transportation.Highways.Highways Total Expenditure","Details.Transportation.Highways.Regular Highways Intergovernmental","Details.Transportation.Highways.Regular Highways Total Expenditure","Details.Transportation.Highways.Toll Highways Total Expenditure","Details.Transportation.Parking.Parking Intergovernmental","Details.Transportation.Parking.Parking Total","Details.Transportation.Water Transport.Water Transport Intergovernmental","Details.Transportation.Water Transport.Water Transport Total Expenditure"
"Oklahoma","1996","711251","933593","516787","1704971","194464","9024966","2119474","7752849","8155980","2206642","2197345","658486","77871","407354","1968","0","10609104","1870060","659669","0","4617688","206068","246482","295603","165227","13529","13529","130881","296108","68341","63357","66084","69335","2038925","1235767","3475725","154591","348","2038577","2053367","206486","0","1061281","8699175","712514","37401","0","544529","146857","206533","0","250936","0","0","9074","6363087","14606637","41042","170160","0","8112690","1379240","67608","309846","1122612","1718782","9962332","0","1883263","6229427","8112690","0","1122612","2536908","75015","377518","41125","2495783","0","2037931","5319","0","0","2393","121578","9543","11113","35596","132691","138192","12382","1610161","9452","48222","1450135","1658383","0","0","142535","4553","0","10652","138479","374","0","149505","2417","23940","24316","169","3937","45510","7180","317854","1115785","655","655","1233","275737","5502","283127","655","282472","273","67855","0","0","0","0","331","23231","3687","6009","4057","49855","2311","2469","408413","618099","213859","50890","831958","213859","749683","82275","0","0","0","10"
"Oklahoma","1997","664013","1010912","472453","1915077","191560","9350775","2094825","8121655","8703926","2356447","2169755","700643","74930","462658","2364","0","11327842","1940658","668052","0","5060601","191484","267469","249886","196366","15903","15903","155610","351976","77460","46581","81123","85058","2131303","1350784","3691186","179105","4923","2126380","2144374","219191","0","1148516","10359499","764230","31590","0","590426","130471","190727","0","160490","0","0","12275","6879131","16868732","40747","141739","0","9925137","1517264","67541","324915","1054754","1682540","11672141","0","2106823","7818314","9925137","0","1054754","2625134","79361","373673","40816","2584318","0","2125742","5542","0","0","4830","140983","9450","12863","45851","153846","113267","3942","1677259","10798","46204","1549252","1723463","0","0","167519","4384","0","4881","167922","1563","0","174366","2463","26352","26735","0","2724","42072","5457","344641","1182736","409","409","373","283295","6732","290809","409","290400","2292","82055","0","0","0","0","436","22282","1043","3658","3835","52864","4682","4980","374414","586362","219957","40176","806319","219957","732486","73833","0","0","0","17"
"Oklahoma","1998","660558","1044640","471422","2196735","189136","9711855","2436190","8529066","9411095","2501084","2516285","746669","80095","549341","2752","0","12185893","2009614","681319","0","5300829","102411","273714","201938","207473","24707","24707","208523","415996","86004","30306","63160","64598","2252588","1488804","3922300","203504","5476","2246700","2263771","242735","412","1212290","11775006","794361","35976","0","610462","81860","178688","0","225563","0","0","15567","7515364","18712489","40909","118026","0","10289094","1709097","66544","340508","1005146","1892458","13089583","0","2038549","8250545","10289094","0","1005146","2802808","78275","431043","40965","2761843","0","2245993","6532","0","0","606","139301","8943","14052","43707","153353","92684","7637","1702945","7707","45863","1594917","1748808","0","0","170762","4393","0","7160","169857","626","0","177643","2488","36810","36833","0","4049","46222","4954","364803","1204190","474","474","63","248825","7916","257278","474","256804","5367","87670","0","0","0","0","784","20285","234","1691","5448","53029","4421","5008","382686","634614","227279","54138","861893","227279","795033","66860","0","0","0","18"
"Oklahoma","1999","793219","983815","551721","1703615","241498","10375788","2717283","9045056","9684258","1966154","2795879","750345","78596","487332","13785","0","11935084","2081129","705248","0","5417232","99945","284672","162594","197340","27868","27868","253878","451218","89220","34669","72212","72212","2398469","1583077","4177647","212172","4953","2393095","2411453","235354","421","1318668","13364236","906900","55457","0","595309","114220","163732","0","767137","0","0","17281","9038354","21979616","41106","98337","0","12099999","2502161","66253","362693","1139369","1843802","14785064","0","2172441","9927558","12099999","0","1139369","2981699","77314","464734","41179","2940520","0","2392294","6178","0","0","698","158397","13283","14911","49619","173308","74512","6800","1719399","14036","47349","1624051","1766748","0","0","184265","4305","0","10157","179666","1540","0","191363","2793","48498","48826","0","3276","49066","6243","404843","1197221","401","401","138","167979","1585","170103","401","169702","6177","99080","0","0","0","0","528","23014","542","1595","10897","69466","5195","5655","453174","768934","228700","95936","997634","228700","892717","104917","0","0","100","113"
"Oklahoma","2000","1085811","1124802","774850","1859107","310961","10321556","2962393","8910218","10783449","2045728","3047293","829403","84900","771332","6258","0","13116235","2180507","738837","0","5840022","90817","287058","95804","199284","5414","5414","268333","467617","102427","94719","96311","97552","2491599","1748242","4534539","246809","4564","2486349","2504688","303776","686","1479266","15170811","966288","63064","0","580765","106481","163472","0","541660","0","0","19846","10227825","24403610","40943","82142","0","14104587","2505938","66436","380071","1204833","2392191","16567976","0","2043797","12060790","14104587","0","1204833","3089257","84194","472292","41083","3048174","0","2485490","6198","0","0","570","183417","13074","22398","59129","205815","61045","8135","863785","13928","48058","780677","911843","0","0","198247","5430","0","9784","195915","806","0","206505","2828","41369","41448","0","2955","54724","7115","397052","358079","401","401","208","146304","2122","149035","401","148634","7044","124003","0","0","0","0","881","21030","412","1653","5718","66784","5091","5648","625799","976743","248366","139796","1225109","248366","931505","293604","0","0","40","55"
"Oklahoma","2001","1072101","1374765","850133","-8509","221968","13146800","3443124","11597049","12193457","221381","3539625","805825","96501","937353","3788","0","12745926","2272496","736666","0","6341714","88354","331088","141536","206710","12072","12072","279545","486255","107996","81947","79960","82741","2742280","1964147","4979111","237403","16","2742264","2743289","326595","0","1671824","14832955","1079091","27946","0","539849","130260","171105","0","348978","0","0","24858","10272364","24581619","40818","79069","0","14151396","2663724","74076","395195","1319858","1683806","15993061","0","2249146","11902250","14151396","0","1319858","3486043","81777","621071","40931","3445112","0","2742264","0","0","0","175","192232","7754","61267","87808","253499","63109","5225","2699711","9319","45345","2622058","2745056","0","0","214993","11828","0","10798","217256","1839","0","229893","3072","41369","41369","0","4939","54727","4527","468164","2118238","208","208","360","164448","1648","166664","208","166456","703","133381","0","0","0","0","861","20807","8733","11503","7701","77846","4172","5013","731584","1028222","266552","82500","1294774","266552","973844","320930","0","0","0","11"
"Oklahoma","2002","1256138","1583141","1006572","-250687","249566","14392514","4043825","12645863","12761043","54673","4120431","823394","76606","1004791","4043","0","13133991","2272729","743264","0","6052680","138144","318275","167216","228071","14449","14449","292841","520912","124595","141201","97193","100001","2748359","2154563","5268719","291411","0","2748359","2749442","298525","0","1929341","5534573","1074817","70064","0","511445","245621","189762","0","274924","0","0","28240","9988102","14905840","41426","78353","0","4695642","2960183","90451","445552","1458085","1772932","6690670","0","2120372","2575270","4695642","0","1458085","3377045","96726","483163","41557","3335488","0","2748359","7240","0","0","1870","173595","13186","28588","67806","202183","65167","13560","3156200","14214","46202","3063259","3202402","0","0","276274","8861","0","89923","196970","1673","0","288566","3431","41380","41816","0","5035","65023","4776","494304","2536482","160","160","345","169810","1724","172039","160","171879","2656","105361","0","0","0","0","345","20606","5393","8410","6444","72160","2213","2640","707360","1010085","253003","74071","1263088","253003","998856","264232","0","0","0","11"
"Oklahoma","2003","1398395","1747861","1169764","1265711","228631","14764010","4179832","13018990","12903184","1699398","4255172","785044","75340","994267","3920","0","14918730","2238817","758680","0","5905884","225350","316148","208337","208798","16483","16483","277515","486313","131676","377334","68671","88615","2705722","2261636","5564983","296453","0","2705722","2706705","604555","0","1957270","7269862","1181592","71226","0","399352","329057","199982","0","187223","0","0","30212","10238189","16561951","40879","78973","0","6064218","3104082","90656","460187","1520907","2010624","8334386","0","2566101","3498117","6064218","0","1520907","3395494","172222","469750","41083","3354411","0","2705722","6717","0","0","674","175577","10008","36506","77294","212083","68306","9197","3131156","6203","46166","3047450","3177322","0","0","210382","9950","0","24736","198891","486","0","224113","3781","57974","58117","0","5237","53818","5287","521247","2493072","175","175","15032","163314","2687","181208","175","181033","594","99590","0","0","0","0","472","23464","8147","11735","6187","78259","1140","2260","708289","1020294","263069","78199","1283363","263069","960487","322876","0","0","0","32"
"Oklahoma","2004","882857","1686097","661072","2922750","221785","14601375","4482696","12606714","13843612","3466933","4565639","840421","82943","1165163","1993","0","17663835","2339028","744782","0","6426713","296443","353290","247740","220930","15028","15028","280071","501001","134689","157979","53416","54319","2942674","2258041","5547702","321445","146","2942526","2942775","381966","2","1901516","8283777","1223067","44992","0","393491","299370","204201","0","150161","0","0","33479","10595412","18007822","41165","77198","0","7006396","2893362","147287","495409","1767023","2031979","9444389","0","2687149","4319247","7006396","0","1767023","3669052","207648","477616","41262","3627790","0","2942526","0","0","0","801","188703","10004","16449","72837","205152","69512","6971","3489458","10930","46091","3402045","3535549","0","0","214253","9270","0","18455","207004","2179","0","227638","4115","817","1356","0","4208","79483","4926","543944","2801445","180","180","9650","140458","4054","154342","180","154162","582","99899","0","0","0","0","2096","26173","4533","6243","7293","77230","3382","4529","438754","786231","278014","101023","1064245","278014","985154","79091","0","0","0","131"
"Oklahoma","2005","997933","1710472","781729","2284729","216204","15084252","4814917","13117684","14599766","2891292","4909074","850353","94157","1121190","1728","0","17864998","2499559","838734","0","6859030","317651","373940","288912","384461","15316","3638","136340","520801","0","341549","56657","57929","2941915","2307590","5648983","195449","37","2941878","2948278","378146","0","2127110","10145419","1291748","43908","0","543817","161042","0","0","228504","0","94","94","11611796","21610676","40928","40928","0","9604115","3282013","160045","552638","1722512","1564541","11563421","0","2651384","6952731","9604115","0","1722512","3710944","728038","0","41028","3669916","0","2941878","0","0","0","440","202872","12870","12528","182726","215400","0","4552","3659053","9610","46352","3644891","3705405","0","0","221315","10727","3742","14781","227886","1389","0","244056","8272","301","301","0","5951","89138","5330","583604","2991641","0","0","2562","143005","2761","148328","0","148328","0","0","0","0","0","0","933","28572","388","4102","7809","95378","1561","3244","384581","790213","280272","80625","1070485","280272","974236","96249","0","0","0","135"
"Oklahoma","2006","1072355","1813668","775268","2301031","297087","16091527","5044898","14032524","16253968","2916513","5150393","871904","105495","1472419","3433","0","19638539","2714004","902374","0","7817488","305006","468058","310476","424549","17956","3968","134691","559240","0","231972","76169","105733","3095654","2506148","5939507","207166","718","3094905","3102026","414467","31","2215848","9545401","1373166","44841","0","703668","134185","0","0","272474","0","0","0","13693253","22678680","43121","43121","0","8599921","3569587","158487","599297","1712456","2186593","11172020","0","2662275","5937646","8599921","0","1712456","3851104","710517","0","45682","3805422","0","3094905","0","0","0","452","198370","12765","20474","180449","218844","0","6362","3949766","10696","47014","3932708","3996780","0","0","292593","12092","35218","25461","319318","1768","0","346547","6644","0","1312","56","11777","90552","3893","613290","3249817","0","0","2053","167650","2062","171765","0","171765","0","0","0","0","0","0","1034","29543","835","8852","7203","98430","981","2208","467256","903550","279839","95225","1183389","279839","1093521","89868","0","0","0","135"
"Oklahoma","2007","1378893","1929587","1024740","4028919","354153","17170236","5262759","14973459","17075990","4619196","5390094","835938","127335","1615736","56175","0","22171506","2939995","975897","0","8140573","258937","476320","331340","442685","17893","3053","144151","586836","0","257421","70642","91685","3178641","2708201","6235948","219587","494","3177961","3185051","421309","186","2410001","13034243","1463985","43000","0","809103","143272","0","0","258811","0","0","0","15013917","27353292","41335","41335","0","11546416","3943407","179257","660754","1829545","2527546","14866921","0","2871996","8674420","11546416","0","1829545","4009367","786361","0","45045","3964322","0","3177961","0","0","0","951","191753","20136","12686","39747","204439","0","4210","4244795","25120","48125","4215465","4292920","0","0","313572","12092","33464","17831","347124","2277","0","367232","8104","19","6596","963","16135","92805","6790","656246","3502534","0","0","219","166209","1022","167450","0","167450","1198","116855","0","0","0","0","2715","34456","1450","13381","7375","96914","2410","4252","626855","1024478","261474","137939","1285952","261474","1108951","177001","0","0","0","127"
"Oklahoma","2008","1650693","2108480","1277538","-171301","373155","18560963","5551888","16308449","17783561","372378","5676362","891423","124474","1667933","19239","0","18614095","3033802","937582","0","8330786","222337","458156","321342","466213","16739","3657","150720","616933","0","346765","77117","91968","3479207","2901513","6819453","216461","229","3478829","3485376","410018","149","2707598","8463491","1509183","46929","0","856065","158615","0","0","211687","0","0","0","15841995","23706085","42110","42110","0","6951887","4345506","200407","716752","1890135","2550865","10414955","0","2734713","4217174","6951887","0","1890135","4367019","845213","0","42977","4324042","0","3478829","0","0","0","402","202214","20755","12875","40388","215089","0","1013","4625133","15521","47907","4608599","4673040","0","0","302099","12089","38505","65770","294022","2587","0","362379","9686","0","6031","987","10721","97853","5797","670877","3862200","0","0","351","225915","1228","227494","0","227494","1607","127351","0","0","0","0","1615","37810","920","9540","7088","99929","275","3201","775240","1195961","276406","162416","1472367","276406","1337575","134792","0","0","0","127"
"Oklahoma","2009","2400396","2210661","2025683","-2250781","374713","20359610","6387029","17211451","18656581","-1763351","6526773","1020583","139744","1726956","10935","0","17394092","3158336","995643","0","8192191","177606","500862","309824","478405","18842","3119","151326","629731","0","420682","93098","99562","3654856","2958877","7133977","197252","476","3654211","3661163","436475","169","2839087","5863259","1667724","48057","0","716959","374129","0","0","535222","0","0","0","15593672","20950775","43161","43161","0","4778529","4575043","207829","754368","2275259","2278438","7635541","0","2850620","1927909","4778529","0","2275259","4488806","787376","0","47219","4441587","0","3654211","0","0","0","660","228712","17177","14319","47108","243031","0","7336","4881243","12018","49738","4861889","4930981","0","0","803334","23915","39661","502855","362501","7544","0","872900","5990","0","719","0","76752","99898","6577","688386","4099536","0","0","462","228557","1111","230130","0","230130","1778","151306","0","0","0","0","2414","37308","1630","7309","7002","95105","2436","4976","926833","1374076","273925","176935","1648001","273925","1503219","144782","0","0","0","129"
"Oklahoma","2010","2610554","2333506","2316806","3235211","293748","21734282","7993423","18405367","19579823","3714359","8108297","886872","114874","2055859","7416","0","23785440","2975665","1007356","0","7082161","183239","491258","295909","453259","16242","2793","134223","587482","0","833654","79508","84382","3514239","3032393","7464668","228296","0","3514175","3521347","715734","64","2999291","5942891","1655493","77904","0","362621","971697","0","0","533074","0","0","0","14713375","20154757","41858","41858","0","4633465","4709640","204813","720660","2860646","1985677","7427059","0","2721375","1912090","4633465","0","2860646","4532639","957302","0","61162","4471477","0","3514175","0","0","0","2243","207752","16134","39787","71288","247539","0","13947","5210519","10633","48795","5185939","5259314","86","86","405940","11032","45797","129838","331539","6892","0","468269","5500","5","1081","0","687","114560","6937","713734","4389162","0","0","531","230212","939","231682","0","231682","1862","139536","0","0","0","0","850","30470","952","6245","7352","93459","3479","5301","1176716","1558522","362362","109223","1920884","362362","1797534","123350","0","0","0","123"
"Oklahoma","2011","2096172","2560148","1794888","4840464","301284","21487558","7883826","18196476","20315982","5462428","8001974","945046","118148","1977714","7047","0","26351285","3244517","1067059","0","7776146","332648","572875","289316","460776","14519","2720","70077","530853","0","351026","100490","103981","3591028","3134883","7180918","228201","10130","3580898","3593997","548161","0","2810559","7096612","1830361","77475","0","345376","736536","0","0","584115","0","0","0","15684096","22115188","42037","42037","0","4819906","4260103","81686","744770","2796785","2185085","8616177","0","2190053","2629853","4819906","0","2796785","4471442","832453","0","58091","4413351","0","3580898","0","0","0","4487","209584","25833","11859","45591","221443","0","155","5251527","12641","46963","5238731","5298490","0","0","470836","12021","5783","114500","379481","316","0","494297","5657","233","1244","0","708","112292","4926","679723","4464438","0","0","994","282030","406","283430","0","283430","1386","137111","0","0","0","0","2263","38524","0","217","6600","96949","3209","5846","1229887","1667933","380645","94472","2048578","380645","1920251","128327","0","0","0","0"
"Oklahoma","2012","1889852","2390357","1598778","1109538","291074","21575446","7344728","18338806","20661565","1965056","7481859","1032981","137131","1965391","7024","0","23209832","3708940","1292976","0","8823958","556339","583211","299179","462702","1784","275","65150","527852","0","261284","120581","124325","3431992","3259209","7076810","216965","4870","3427122","3438364","564289","0","2857192","2909893","1902134","76560","0","628428","519740","0","0","490941","0","0","0","16706998","19042411","41762","41762","906539","0","3962171","67626","831934","2656269","2399275","4734688","906539","0","0","0","0","2656269","4225562","741798","0","56642","4168920","0","3427122","0","0","0","5469","215011","22819","9775","50292","224786","0","6784","5647251","1488","42215","5638979","5689466","0","0","558284","10670","5640","187295","392272","804","0","580371","5777","0","4","0","694","113390","453","679997","4854317","0","0","1127","280142","457","281726","0","281726","1822","143518","0","0","0","0","1477","29250","0","1726","6205","89040","1758","3094","1065799","1501186","380645","74416","1881831","380645","1672996","208835","0","0","0","0"
"Oklahoma","2013","1882115","2491130","1566674","4028939","315441","21882337","7013572","18619643","20763278","4943008","7144350","1010430","130778","2235295","7298","0","26308163","3848451","1329853","0","8892503","588196","601877","325873","473076","638","522","96064","569140","0","220155","83858","86815","3427884","3251614","6986468","207547","10000","3417884","3430475","572067","0","2776379","2560037","1935768","52785","0","937470","368982","0","0","246256","0","0","0","17400801","18744184","42069","42069","242065","0","3537628","82135","816746","2527396","3489643","4833026","242065","0","0","0","14292","2527396","4211592","738922","0","54786","4156806","0","3417884","0","0","0","14074","220241","12984","11091","45907","231332","0","3880","6096366","2137","43901","6090349","6140267","0","0","697655","10649","15684","320639","411659","3000","0","735298","11310","0","1397","0","744","114034","1832","758314","5225850","0","0","483","255768","1924","258175","0","258175","1581","153737","0","0","0","0","1396","31570","0","118","6219","81657","3539","5008","941281","1421902","380645","124227","1802547","380645","1592726","209821","0","0","0","0"
"South Dakota","1996","243820","181023","185996","373495","57824","1875552","686859","1762083","1886175","397401","694625","90336","7766","280276","47460","0","2283576","572364","188941","0","730251","20351","0","3555","26784","203","203","17184","43968","7239","9771","10701","10782","251065","250560","529417","43132","0","251065","251065","26285","0","208935","2959394","91350","15552","0","47559","18761","35550","0","14617","0","0","0","2530481","5110360","19","28330","0","2472088","1458994","212","58578","113469","428414","3008293","0","413736","2058352","2472088","0","113469","378234","13049","112973","19","378215","0","251065","1128","0","0","3431","70207","2220","15574","26138","85781","28311","0","392508","2774","497","361423","393005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3072","478","92479","269124","0","0","11","47333","1066","48410","0","48410","93","34767","0","0","0","0","1026","22001","227","2875","118","17667","12067","12913","163006","246097","27376","13087","273473","27376","273473","0","0","0","0","0"
"South Dakota","1997","255530","192041","210868","371314","44662","1953575","665467","1830396","1920419","395233","673220","93625","7753","286667","39867","0","2315652","609401","198473","0","768491","21190","0","2729","29228","149","149","30649","59877","6887","16304","14861","15248","298216","244838","581493","40961","82","298134","298134","29399","0","212999","3480391","101110","15196","0","46589","18907","31975","0","9424","0","0","0","2591337","5696695","0","25088","0","2814589","1528653","292","58861","123179","421622","3526980","0","394752","2419837","2814589","0","123179","435456","4865","131358","0","435456","0","298134","1099","0","0","1598","73421","2346","10389","20544","83810","25088","829","388798","2040","233","360841","389031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3687","233","93589","266667","0","0","20","38662","1021","39703","0","39703","150","35921","0","0","0","0","968","25060","19","2285","77","18099","4221","6752","174272","254286","27931","9867","282217","27931","282217","0","0","0","0","0"
"South Dakota","1998","315360","199050","258836","757609","56524","2127584","752090","2002826","2098360","775917","764232","104911","12142","301416","48616","0","2874277","661363","218814","0","833662","15287","0","3021","32890","116","116","24621","57511","8524","6957","21068","21068","349897","256093","642539","44445","142","349755","349755","29103","0","219236","3976439","108699","16736","0","46648","13593","35323","0","6727","0","0","0","2752070","6342204","0","26799","0","3533955","1749720","26","59841","124758","432953","4023087","0","404337","3129618","3533955","0","124758","493167","569","142252","0","493167","0","349755","591","0","0","2284","69746","2442","9995","18199","79741","26799","32","409739","921","56","381987","409795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3043","56","93983","285970","0","0","186","39657","811","40654","0","40654","163","33738","0","0","0","0","1054","25698","19","2106","100","20792","422","3389","230280","318655","28744","16208","347399","28744","347399","0","0","0","0","0"
"South Dakota","1999","281867","202246","236675","687832","45192","2155944","794668","1990155","2178698","707160","807020","109450","12352","298769","40229","0","2885858","680652","219092","0","870663","15983","0","3345","35572","106","106","22826","58398","9107","8079","16795","17518","366043","261753","662500","41211","0","366043","366043","31332","0","223914","4495232","149060","17225","0","46358","14353","36135","0","14264","0","0","0","3215837","7059699","0","27028","0","3773711","1798895","103","61721","165789","697728","4541590","0","452059","3321652","3773711","0","165789","471786","662","104616","0","471786","0","366043","465","0","0","1318","76619","4496","5105","13990","81724","27028","7","433891","1385","136","405471","434027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3204","136","106354","297441","0","0","1684","42661","326","44671","0","44671","216","37792","0","0","0","0","1242","28039","20","1903","36","21499","0","4561","209306","279918","29833","8473","309751","29833","309751","0","0","0","0","0"
"South Dakota","2000","342185","213189","294265","598374","47920","2283327","780975","2107968","2281918","619230","793121","118448","12146","348363","44047","0","2901148","732389","244492","0","927245","17511","0","3345","38155","516","516","24676","62831","8902","16476","19866","20038","368461","275802","689679","50972","0","368461","368461","30821","0","239425","5748351","160942","17671","0","49414","12041","42553","0","6942","0","0","0","3920252","8539476","0","33651","0","4066069","2014489","2460","65917","175359","1178541","5797765","0","533697","3532372","4066069","0","175359","448131","42","78899","0","448131","0","368461","729","0","0","953","71041","3448","4408","11847","75449","33651","6","476726","1412","55","441657","476781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3332","55","123465","316333","0","0","19","43392","425","43836","0","43836","200","37516","0","0","0","0","435","23218","734","2868","20","22311","0","3799","263265","339815","29833","9976","369648","29833","369648","0","0","0","0","0"
"South Dakota","2001","431000","225262","375139","567509","55861","2566020","1018036","2367435","2584159","586800","1033882","139899","15846","347546","44047","0","3170959","756936","242224","0","977469","16892","0","2399","39601","1153","1153","27144","66745","9917","21335","14713","14713","393429","295356","734750","49236","0","393429","393429","33348","0","258737","4848621","178472","18207","0","46879","17267","42372","0","3909","0","0","0","3561680","7712237","0","32455","0","3971721","1928894","105","67183","198585","744943","4895500","0","675173","3296548","3971721","0","198585","480960","49","86982","0","480960","0","393429","500","0","0","492","86995","6209","9874","16573","96869","32455","0","553592","1572","59","519565","553651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3519","59","123680","393997","0","0","184","42576","829","43589","0","43589","283","46410","0","0","0","0","30","26335","503","7551","5","24075","0","4253","341280","428727","30485","16436","459212","30485","459212","0","0","0","0","0"
